motor_front,motor_back,pitch_filter,pitch_raw
247, 753, 8.452372, 8.925032
249, 751, 8.385914, 8.868249
251, 749, 8.314569, 8.591188
253, 747, 8.246725, 8.518686
255, 745, 8.179013, 8.065143
257, 743, 8.112687, 7.838720
259, 741, 8.048355, 7.615455
261, 739, 7.978618, 7.277488
263, 737, 7.905076, 7.337588
265, 735, 7.836964, 7.495576
267, 733, 7.768758, 7.608375
270, 730, 7.691067, 7.559434
272, 728, 7.607206, 7.669675
275, 725, 7.522551, 7.752360
278, 722, 7.425396, 7.813423
281, 719, 7.320690, 7.969032
284, 716, 7.209240, 7.890706
288, 712, 7.085129, 7.495322
292, 708, 6.959930, 7.203219
296, 704, 6.829508, 6.813780
300, 700, 6.687113, 5.606483
304, 696, 6.539546, 5.170832
309, 691, 6.399895, 5.177948
312, 688, 6.278281, 5.209177
316, 684, 6.156549, 5.187658
319, 681, 6.054486, 5.711309
321, 679, 5.977435, 6.214363
323, 677, 5.925762, 6.492943
324, 676, 5.870002, 6.505628
326, 674, 5.806080, 6.678862
328, 672, 5.751422, 7.457443
329, 671, 5.708462, 7.603378
331, 669, 5.649268, 6.921728
333, 667, 5.587022, 6.424218
335, 665, 5.520619, 5.886506
337, 663, 5.461713, 5.769688
339, 661, 5.398723, 5.407826
341, 659, 5.320133, 5.180119
344, 656, 5.228873, 5.113012
346, 654, 5.144135, 5.564257
348, 652, 5.070314, 5.743261
351, 649, 4.995448, 5.722770
354, 646, 4.893840, 4.753426
357, 643, 4.775644, 4.001209
361, 639, 4.655917, 3.384852
364, 636, 4.536856, 3.003125
368, 632, 4.422306, 3.175075
371, 629, 4.319612, 3.555525
374, 626, 4.225958, 3.889696
376, 624, 4.152022, 4.682793
378, 622, 4.077090, 4.831266
380, 620, 4.005649, 5.030574
383, 617, 3.928191, 4.919898
385, 615, 3.844820, 4.997927
388, 612, 3.753884, 4.919038
391, 609, 3.659963, 4.686989
394, 606, 3.553761, 4.272606
397, 603, 3.445447, 3.928102
401, 599, 3.321620, 3.194370
405, 595, 3.195121, 3.027681
409, 591, 3.062924, 2.785386
413, 587, 2.930007, 2.567834
416, 584, 2.804276, 2.487107
420, 580, 2.677404, 2.346326
424, 576, 2.549000, 2.336783
428, 572, 2.433158, 2.452301
431, 569, 2.319509, 2.524822
434, 566, 2.204612, 2.433808
438, 562, 2.091251, 2.474952
441, 559, 1.980509, 2.308899
444, 556, 1.872640, 2.040861
447, 553, 1.774780, 1.954986
451, 549, 1.665759, 1.200216
454, 546, 1.558586, 0.747881
457, 543, 1.451552, 0.489938
460, 540, 1.356225, 0.670859
463, 537, 1.262064, 0.713596
465, 535, 1.172727, 1.058234
468, 532, 1.089221, 1.660954
471, 529, 0.995111, 1.688462
473, 527, 0.914672, 1.870687
476, 524, 0.828336, 1.906398
479, 521, 0.731464, 1.439480
481, 519, 0.643105, 1.343268
484, 516, 0.546956, 1.053160
487, 513, 0.454338, 0.934896
490, 510, 0.358672, 1.030136
492, 508, 0.269687, 0.757894
495, 505, 0.196678, 0.673872
497, 503, 0.129236, 0.227536
499, 501, 0.062471, -0.357405
500, 500, -0.003626, -0.698756
501, 499, -0.063199, -0.667110
503, 497, -0.122355, -0.663596
505, 495, -0.177995, -0.392748
507, 493, -0.233945, -0.113864
508, 492, -0.295701, 0.200451
511, 489, -0.368527, 0.389016
513, 487, -0.453251, 0.529947
516, 484, -0.552021, 0.388939
520, 480, -0.669894, -0.364834
524, 476, -0.801018, -0.955161
528, 472, -0.939509, -1.600592
532, 468, -1.086318, -2.378499
537, 463, -1.235087, -2.469751
541, 459, -1.376475, -2.104835
544, 456, -1.494457, -1.183011
547, 453, -1.598797, -0.753552
550, 450, -1.685675, -1.159267
553, 447, -1.769260, -1.659091
555, 445, -1.848217, -2.281806
557, 443, -1.925396, -2.884414
559, 441, -1.990688, -2.760454
561, 439, -2.058009, -2.618914
563, 437, -2.108431, -1.677591
564, 436, -2.146927, -1.278281
565, 435, -2.193972, -1.013974
567, 433, -2.240511, -1.158993
568, 432, -2.287240, -1.544137
570, 430, -2.357781, -2.598128
572, 428, -2.427362, -3.027954
574, 426, -2.498790, -3.160890
576, 424, -2.565013, -2.950834
578, 422, -2.624826, -2.552936
580, 420, -2.674369, -2.243347
581, 419, -2.723378, -2.310812
582, 418, -2.765084, -2.288203
584, 416, -2.814176, -2.949630
585, 415, -2.861137, -3.658267
587, 413, -2.918657, -4.901305
588, 412, -2.965594, -5.035443
590, 410, -3.010453, -5.132529
590, 410, -3.028703, -4.052287
591, 409, -3.046496, -3.162664
591, 409, -3.049422, -2.088970
591, 409, -3.059106, -1.886609
592, 408, -3.075633, -1.694221
593, 407, -3.107486, -1.913125
594, 406, -3.154261, -2.261047
596, 404, -3.209868, -2.696148
598, 402, -3.282511, -3.579610
600, 400, -3.361601, -3.756372
603, 397, -3.438798, -3.864218
605, 395, -3.516656, -3.954740
607, 393, -3.592413, -3.756084
609, 391, -3.662540, -3.578200
611, 389, -3.729592, -3.510641
613, 387, -3.790137, -3.666783
615, 385, -3.846611, -4.073062
616, 384, -3.890972, -4.240529
617, 383, -3.932755, -4.558567
618, 382, -3.954643, -4.406536
619, 381, -3.974112, -4.276584
619, 381, -3.977630, -3.539888
618, 382, -3.966630, -3.043620
618, 382, -3.947659, -2.510886
618, 382, -3.933821, -2.408959
617, 383, -3.927382, -2.653080
618, 382, -3.934495, -3.107987
618, 382, -3.957661, -3.394310
619, 381, -3.975845, -3.537460
620, 380, -4.010433, -4.048488
621, 379, -4.047123, -4.320922
622, 378, -4.092890, -4.827176
624, 376, -4.137383, -5.190534
625, 375, -4.177033, -5.428091
626, 374, -4.223525, -5.716517
628, 372, -4.271702, -5.785643
629, 371, -4.318533, -5.642759
630, 370, -4.359551, -5.429731
632, 368, -4.400474, -5.126761
633, 367, -4.435961, -4.372037
634, 366, -4.475346, -3.964185
635, 365, -4.520575, -3.525034
637, 363, -4.567385, -2.992375
638, 362, -4.618918, -2.815001
640, 360, -4.672320, -3.136913
641, 359, -4.732404, -3.400796
643, 357, -4.799236, -3.865071
646, 354, -4.868897, -4.474489
648, 352, -4.939161, -4.873426
650, 350, -5.002292, -5.132646
651, 349, -5.052643, -5.719707
653, 347, -5.100389, -5.895774
654, 346, -5.137854, -6.057960
654, 346, -5.155537, -5.997234
654, 346, -5.164449, -5.884419
655, 345, -5.168182, -5.768274
654, 346, -5.163490, -5.640844
654, 346, -5.152723, -5.206679
654, 346, -5.143641, -4.828084
654, 346, -5.139277, -4.448078
653, 347, -5.131931, -3.785172
654, 346, -5.133992, -3.627082
654, 346, -5.142595, -3.585225
654, 346, -5.162852, -3.857007
655, 345, -5.193552, -4.332145
657, 343, -5.246138, -5.338365
659, 341, -5.306846, -5.963179
661, 339, -5.370579, -6.452917
662, 338, -5.432252, -7.001049
665, 335, -5.500542, -7.052372
666, 334, -5.551561, -6.494066
667, 333, -5.586349, -6.254416
668, 332, -5.619023, -6.014988
669, 331, -5.661798, -6.001595
671, 329, -5.705232, -6.202387
672, 328, -5.751537, -6.583683
674, 326, -5.809516, -6.648066
676, 324, -5.868727, -6.447580
677, 323, -5.901783, -5.293065
677, 323, -5.923992, -4.618876
678, 322, -5.938376, -4.016003
678, 322, -5.964685, -3.928182
679, 321, -5.992444, -4.443636
680, 320, -6.027173, -5.808369
681, 319, -6.064340, -6.253777
682, 318, -6.098349, -6.361315
683, 317, -6.110554, -6.046073
683, 317, -6.100585, -5.979209
682, 318, -6.088995, -6.546166
682, 318, -6.071739, -6.862650
681, 319, -6.065015, -7.110337
681, 319, -6.053463, -6.800921
680, 320, -6.031481, -6.401263
679, 321, -5.997123, -6.112382
678, 322, -5.954770, -5.833689
677, 323, -5.927073, -5.854097
677, 323, -5.909161, -5.965064
676, 324, -5.888588, -6.029710
675, 325, -5.860443, -6.126302
675, 325, -5.840051, -6.011403
674, 326, -5.814302, -5.716720
673, 327, -5.790301, -5.135248
672, 328, -5.749455, -5.238265
670, 330, -5.698372, -5.767015
670, 330, -5.674106, -7.279297
669, 331, -5.660032, -7.643332
668, 332, -5.600940, -7.028320
665, 335, -5.510586, -6.208251
661, 339, -5.396821, -5.241927
658, 342, -5.285947, -5.432456
655, 345, -5.188025, -6.172830
652, 348, -5.088772, -6.111516
649, 351, -4.995313, -5.701385
645, 355, -4.865354, -4.000482
641, 359, -4.720807, -3.136209
637, 363, -4.575578, -2.575634
633, 367, -4.442634, -2.668916
629, 371, -4.322206, -2.961910
626, 374, -4.220506, -3.649446
623, 377, -4.126916, -3.809960
621, 379, -4.042166, -4.087002
618, 382, -3.966300, -4.392516
616, 384, -3.884401, -4.662154
614, 386, -3.807722, -4.925193
612, 388, -3.743270, -5.425524
610, 390, -3.674556, -5.517398
608, 392, -3.603120, -5.452285
605, 395, -3.525084, -4.932101
603, 397, -3.445453, -4.545100
601, 399, -3.367665, -4.037302
598, 402, -3.293246, -3.540191
596, 404, -3.210927, -2.550902
594, 406, -3.138350, -2.309810
592, 408, -3.070579, -2.026535
590, 410, -3.008509, -2.022846
588, 412, -2.949498, -2.050959
587, 413, -2.902305, -2.397416
585, 415, -2.858715, -2.818427
584, 416, -2.813434, -2.986754
583, 417, -2.776941, -3.465637
581, 419, -2.731642, -3.540721
580, 420, -2.677413, -3.669126
578, 422, -2.611244, -3.719991
576, 424, -2.537318, -3.636888
573, 427, -2.446203, -3.343159
570, 430, -2.347174, -3.109871
567, 433, -2.243983, -2.579659
563, 437, -2.126090, -1.432905
560, 440, -2.009272, -0.944313
556, 444, -1.889370, -0.117551
553, 447, -1.774363, 0.203477
549, 451, -1.666610, 0.262836
547, 453, -1.567167, -0.014908
544, 456, -1.477820, -0.448638
542, 458, -1.405831, -2.048293
539, 461, -1.333269, -2.831351
537, 463, -1.256380, -3.256908
535, 465, -1.170110, -3.712233
532, 468, -1.077402, -3.739993
528, 472, -0.963864, -3.289952
524, 476, -0.821456, -2.313439
519, 481, -0.658320, -1.865161
514, 486, -0.482204, -0.928332
509, 491, -0.305991, -0.449184
503, 497, -0.125612, 0.117210
499, 501, 0.063853, 1.135250
493, 507, 0.251364, 1.607421
487, 513, 0.434446, 1.847011
482, 518, 0.616914, 1.937217
477, 523, 0.787559, 1.669331
472, 528, 0.958311, 1.449021
467, 533, 1.105773, 0.887168
463, 537, 1.242859, 0.699796
459, 541, 1.376167, 0.650904
455, 545, 1.506443, 0.762991
452, 548, 1.632563, 1.239600
448, 552, 1.757542, 1.489182
444, 556, 1.889775, 2.211668
440, 560, 2.020963, 2.158403
436, 564, 2.157180, 2.310011
432, 568, 2.281508, 2.013164
429, 571, 2.392720, 1.778643
426, 574, 2.499799, 1.888841
422, 578, 2.605391, 2.456506
419, 581, 2.709881, 3.043451
416, 584, 2.822884, 3.627467
413, 587, 2.919240, 3.481531
410, 590, 3.013744, 3.685354
407, 593, 3.103982, 3.327162
405, 595, 3.174556, 2.942872
403, 597, 3.248821, 2.864417
401, 599, 3.316882, 3.195472
399, 601, 3.375382, 3.246564
397, 603, 3.446691, 3.678082
395, 605, 3.516721, 3.796439
393, 607, 3.589148, 3.856184
391, 609, 3.665001, 3.958989
388, 612, 3.737613, 3.993341
386, 614, 3.817683, 4.225994
383, 617, 3.908426, 4.299357
380, 620, 4.001047, 4.309747
378, 622, 4.094335, 4.182410
375, 625, 4.196451, 4.092943
371, 629, 4.300093, 4.087675
368, 632, 4.410357, 3.988367
365, 635, 4.527703, 4.194108
361, 639, 4.653368, 4.372350
357, 643, 4.774478, 4.465759
353, 647, 4.904674, 4.931638
350, 650, 5.032109, 5.125172
346, 654, 5.162217, 5.391826
342, 658, 5.294044, 5.663609
338, 662, 5.420150, 5.810313
334, 666, 5.537099, 5.800435
331, 669, 5.652861, 5.953267
328, 672, 5.756541, 5.975786
325, 675, 5.855680, 6.139389
322, 678, 5.949311, 6.022979
319, 681, 6.039932, 5.927270
317, 683, 6.112479, 5.636760
315, 685, 6.179582, 5.480778
313, 687, 6.245551, 5.636571
311, 689, 6.318614, 5.887573
309, 691, 6.382608, 6.345007
307, 693, 6.459511, 7.132330
304, 696, 6.552081, 7.167002
301, 699, 6.645845, 6.767432
300, 700, 6.696366, 5.605839
298, 702, 6.741241, 5.459761
296, 704, 6.821445, 6.866026
293, 707, 6.931277, 7.847135
289, 711, 7.049091, 8.475461
286, 714, 7.144271, 7.867877
284, 716, 7.223868, 7.247362
282, 718, 7.298221, 7.116053
279, 721, 7.390861, 7.416396
276, 724, 7.489247, 7.654697
273, 727, 7.586884, 7.700467
270, 730, 7.681645, 7.618895
267, 733, 7.777473, 7.613466
264, 736, 7.880410, 8.167665
261, 739, 7.987478, 8.518140
258, 742, 8.089308, 8.814420
255, 745, 8.186511, 8.932697
252, 748, 8.279144, 9.158385
249, 751, 8.372898, 9.236296
247, 753, 8.458494, 8.933639
245, 755, 8.530334, 7.915648
243, 757, 8.598042, 7.518294
241, 759, 8.664192, 7.277867
238, 762, 8.739185, 7.409083
236, 764, 8.815906, 7.894408
234, 766, 8.894572, 8.370696
231, 769, 8.983541, 9.431911
228, 772, 9.069402, 9.792355
226, 774, 9.145654, 10.132512
224, 776, 9.215080, 10.105743
222, 778, 9.272260, 9.988785
221, 779, 9.317505, 9.655111
220, 780, 9.352751, 9.483117
219, 781, 9.376917, 9.020883
218, 782, 9.401800, 8.853814
218, 782, 9.427764, 8.644943
217, 783, 9.455928, 8.802616
216, 784, 9.481334, 8.824807
215, 785, 9.517471, 9.223582
214, 786, 9.556547, 9.466710
212, 788, 9.605783, 9.809170
211, 789, 9.662440, 9.942971
209, 791, 9.726500, 10.235371
207, 793, 9.778497, 10.167857
206, 794, 9.832835, 10.587601
204, 796, 9.875863, 10.660853
203, 797, 9.923767, 10.659358
201, 799, 9.980869, 10.590156
199, 801, 10.039877, 10.381791
198, 802, 10.098210, 10.004342
196, 804, 10.153762, 9.779140
194, 806, 10.208224, 9.617408
193, 807, 10.264066, 9.296025
191, 809, 10.326008, 9.255963
189, 811, 10.397963, 9.497271
186, 814, 10.473367, 10.002007
184, 816, 10.544845, 10.249203
182, 818, 10.617475, 10.986078
180, 820, 10.674041, 11.162737
178, 822, 10.734666, 11.504787
176, 824, 10.803369, 11.824433
175, 825, 10.852289, 11.543353
174, 826, 10.869105, 11.100028
174, 826, 10.885715, 11.011695
173, 827, 10.903729, 10.584819
174, 826, 10.895105, 10.404621
174, 826, 10.879754, 10.524218
174, 826, 10.886788, 10.874040
174, 826, 10.881207, 11.053593
175, 825, 10.864155, 11.273097
175, 825, 10.850923, 11.411434
175, 825, 10.843559, 11.300420
176, 824, 10.815211, 10.849285
177, 823, 10.781418, 10.670596
178, 822, 10.755239, 10.673446
178, 822, 10.734902, 10.824794
179, 821, 10.711732, 10.910582
179, 821, 10.703023, 11.188884
179, 821, 10.707165, 11.316947
179, 821, 10.717702, 11.372267
179, 821, 10.725000, 11.313975
178, 822, 10.735782, 11.165072
178, 822, 10.759486, 10.745990
177, 823, 10.785903, 10.694921
176, 824, 10.802521, 10.589492
176, 824, 10.831717, 10.890203
174, 826, 10.881091, 11.284901
173, 827, 10.911621, 11.473597
172, 828, 10.945752, 11.983287
171, 829, 10.991216, 12.248401
170, 830, 11.013454, 12.138279
170, 830, 11.012113, 11.901474
170, 830, 11.007723, 11.775225
171, 829, 10.985889, 11.270366
172, 828, 10.942094, 10.948303
174, 826, 10.884133, 10.439340
176, 824, 10.818411, 10.171980
178, 822, 10.748152, 9.961378
181, 819, 10.664201, 9.728568
183, 817, 10.580195, 9.629298
186, 814, 10.498360, 9.659386
188, 812, 10.414106, 9.633826
191, 809, 10.319051, 9.531504
193, 807, 10.236803, 9.808873
196, 804, 10.166216, 10.255998
198, 802, 10.080526, 10.355839
201, 799, 9.991695, 10.529828
203, 797, 9.924168, 10.727030
205, 795, 9.860468, 10.662578
207, 793, 9.776891, 10.523741
209, 791, 9.702874, 10.590824
211, 789, 9.649498, 10.239959
212, 788, 9.612207, 10.130334
214, 786, 9.566262, 9.645806
215, 785, 9.513638, 9.331606
216, 784, 9.470896, 9.439127
217, 783, 9.443337, 9.603124
218, 782, 9.428107, 9.880970
218, 782, 9.416967, 9.935948
218, 782, 9.403592, 10.071624
219, 781, 9.380540, 9.996157
220, 780, 9.346336, 9.923577
221, 779, 9.306275, 9.890141
223, 777, 9.259612, 9.973716
225, 775, 9.199467, 9.949830
227, 773, 9.131069, 10.026180
229, 771, 9.049191, 9.867105
232, 768, 8.950955, 9.926190
235, 765, 8.834344, 9.508504
239, 761, 8.702742, 8.717229
244, 756, 8.557999, 7.897902
248, 752, 8.413766, 7.458811
253, 747, 8.260545, 6.503572
257, 743, 8.121779, 6.688829
261, 739, 7.999724, 7.009900
263, 737, 7.901722, 7.439823
266, 734, 7.814608, 7.617787
268, 732, 7.738593, 8.003775
270, 730, 7.670612, 8.184690
272, 728, 7.605727, 8.424662
274, 726, 7.543162, 8.473440
276, 724, 7.475539, 8.277950
279, 721, 7.399153, 7.571578
281, 719, 7.319654, 7.045265
283, 717, 7.239823, 6.526296
286, 714, 7.153980, 6.014166
288, 712, 7.072529, 5.936090
291, 709, 6.991892, 6.296272
293, 707, 6.914039, 6.602907
295, 705, 6.834558, 6.979000
298, 702, 6.748105, 7.352809
301, 699, 6.658936, 7.469898
304, 696, 6.562407, 7.567284
307, 693, 6.453394, 7.328437
310, 690, 6.338734, 6.887643
314, 686, 6.220997, 6.275850
317, 683, 6.116018, 6.194925
320, 680, 6.013971, 5.989932
324, 676, 5.886177, 4.954714
328, 672, 5.742574, 4.651856
332, 668, 5.610513, 4.838700
336, 664, 5.490356, 4.880105
340, 660, 5.354786, 4.680873
345, 655, 5.195051, 4.592781
351, 649, 4.995456, 5.198765
357, 643, 4.795710, 7.477871
363, 637, 4.596305, 8.168991
369, 631, 4.392693, 7.986484
377, 623, 4.126234, 4.762112
385, 615, 3.840375, 2.587127
394, 606, 3.535208, -0.080809
403, 597, 3.257615, -0.107884
410, 590, 3.007332, 0.635476
416, 584, 2.816107, 2.745431
421, 579, 2.664446, 3.723810
424, 576, 2.546811, 4.338538
427, 573, 2.459242, 4.747810
429, 571, 2.385662, 4.581997
431, 569, 2.322606, 4.262161
432, 568, 2.279830, 4.227295
433, 567, 2.246209, 4.188397
434, 566, 2.226946, 4.176735
434, 566, 2.207989, 3.902156
435, 565, 2.188119, 3.356622
435, 565, 2.184473, 3.228514
435, 565, 2.180996, 2.416483
435, 565, 2.180509, 0.999058
435, 565, 2.193835, 0.517482
434, 566, 2.215111, -0.227346
433, 567, 2.234861, -0.346763
432, 568, 2.268508, 0.258683
431, 569, 2.314276, 1.582942
430, 570, 2.357001, 2.147005
429, 571, 2.396996, 2.972656
428, 572, 2.430221, 3.669541
427, 573, 2.445341, 3.509878
427, 573, 2.435563, 2.990422
429, 571, 2.392575, 2.707659
431, 569, 2.328544, 2.430895
434, 566, 2.233109, 2.285589
437, 563, 2.113701, 2.136574
441, 559, 1.977549, 2.050241
446, 554, 1.821586, 1.513020
451, 549, 1.646537, 1.058703
457, 543, 1.448586, 0.143460
463, 537, 1.235904, -0.017640
470, 530, 1.016525, -0.278629
476, 524, 0.801658, -0.353848
483, 517, 0.588782, -0.379863
489, 511, 0.383626, -0.786607
496, 504, 0.155260, -0.727539
500, 500, -0.006084, 0.410920
504, 496, -0.157337, 1.091139
507, 493, -0.265672, 2.851487
511, 489, -0.374035, 3.396474
513, 487, -0.462673, 1.743862
515, 485, -0.504133, 0.651349
516, 484, -0.537252, -0.687428
517, 483, -0.573686, -2.122400
518, 482, -0.606555, -2.222915
518, 482, -0.629726, -1.908160
518, 482, -0.632491, -0.352387
519, 481, -0.639208, 0.299386
519, 481, -0.648774, 0.894210
520, 480, -0.681171, 0.929674
521, 479, -0.730272, 0.636895
524, 476, -0.810067, 0.000616
527, 473, -0.926730, -1.418068
532, 468, -1.066871, -2.128278
536, 464, -1.223320, -2.626364
541, 459, -1.394265, -2.934387
546, 454, -1.561541, -2.677744
551, 449, -1.724535, -2.333109
556, 444, -1.879400, -1.710182
560, 440, -2.032289, -1.709575
565, 435, -2.185757, -1.943687
569, 431, -2.332926, -2.630720
574, 426, -2.489530, -4.034135
579, 421, -2.642101, -4.537875
583, 417, -2.799922, -4.717561
587, 413, -2.929893, -4.082521
591, 409, -3.051115, -3.508184
594, 406, -3.166645, -2.698279
598, 402, -3.270243, -1.464322
601, 399, -3.376826, -1.084055
604, 396, -3.488401, -0.890052
608, 392, -3.609236, -1.245216
612, 388, -3.745083, -1.899207
617, 383, -3.906517, -3.526993
622, 378, -4.077029, -4.359087
627, 373, -4.235424, -4.699214
631, 369, -4.389920, -5.015829
635, 365, -4.522993, -5.069759
639, 361, -4.638252, -4.994513
641, 359, -4.728945, -5.076394
644, 356, -4.801910, -5.146469
645, 355, -4.860587, -5.493109
646, 354, -4.899722, -5.512611
647, 353, -4.921927, -5.355734
648, 352, -4.935991, -5.074241
648, 352, -4.945914, -4.809813
648, 352, -4.939661, -3.970291
648, 352, -4.936552, -3.769713
647, 353, -4.932935, -3.515087
648, 352, -4.934953, -3.793131
648, 352, -4.944250, -4.076833
649, 351, -4.969636, -4.877408
650, 350, -5.002585, -5.158590
651, 349, -5.046005, -5.375839
653, 347, -5.100667, -5.846344
654, 346, -5.155145, -6.024971
656, 344, -5.228208, -6.544294
659, 341, -5.310360, -6.809737
661, 339, -5.393533, -7.019254
664, 336, -5.495411, -7.128755
668, 332, -5.608284, -7.030622
671, 329, -5.715396, -6.481565
674, 326, -5.831536, -6.164857
678, 322, -5.958784, -5.821856
681, 319, -6.064307, -5.005532
684, 316, -6.164745, -4.774529
688, 312, -6.282034, -4.780237
692, 308, -6.412706, -5.444196
696, 304, -6.552056, -5.981098
700, 300, -6.681049, -6.703835
703, 297, -6.792293, -6.619606
706, 294, -6.895582, -6.340786
709, 291, -6.981964, -6.026321
711, 289, -7.045476, -6.428135
713, 287, -7.103060, -7.791393
714, 286, -7.150639, -8.294894
715, 285, -7.185309, -8.311485
715, 285, -7.194766, -7.891174
715, 285, -7.192534, -7.831791
715, 285, -7.183972, -7.852419
714, 286, -7.162013, -7.502800
714, 286, -7.136732, -7.171610
712, 288, -7.099430, -6.543833
711, 289, -7.065360, -6.246973
711, 289, -7.036109, -5.960796
710, 290, -7.006659, -5.239930
709, 291, -6.984810, -5.186507
709, 291, -6.985923, -5.893085
710, 290, -7.001810, -6.302229
711, 289, -7.034007, -6.578167
712, 288, -7.074471, -7.353421
713, 287, -7.130728, -7.894732
715, 285, -7.192286, -8.081432
717, 283, -7.246140, -7.777223
718, 282, -7.295639, -7.462253
720, 280, -7.335776, -6.856824
721, 279, -7.374686, -6.504867
722, 278, -7.412388, -6.270581
724, 276, -7.473107, -6.827878
726, 274, -7.548769, -7.314270
729, 271, -7.639509, -8.064770
731, 269, -7.728548, -8.336935
734, 266, -7.821651, -8.609946
737, 263, -7.917178, -8.999779
740, 260, -8.010939, -9.110178
742, 258, -8.098626, -9.051911
745, 255, -8.172659, -8.798905
747, 253, -8.239033, -8.604445
748, 252, -8.298796, -8.485986
750, 250, -8.357193, -8.383311
752, 248, -8.408545, -8.181813
753, 247, -8.451427, -7.931016
754, 246, -8.492095, -7.729296
756, 244, -8.534810, -7.641858
757, 243, -8.573095, -7.627810
758, 242, -8.606472, -7.714071
759, 241, -8.637086, -7.769219
760, 240, -8.669702, -7.916977
760, 240, -8.692972, -8.148963
761, 239, -8.720705, -8.354175
762, 238, -8.751554, -8.673761
763, 237, -8.783877, -8.821551
764, 236, -8.827699, -9.056272
766, 234, -8.874652, -8.989653
767, 233, -8.928074, -8.999245
769, 231, -8.983397, -8.736583
771, 229, -9.035098, -8.714364
772, 228, -9.085560, -8.743715
773, 227, -9.128178, -8.988978
775, 225, -9.174149, -9.729181
776, 224, -9.219954, -10.029655
778, 222, -9.271625, -10.409248
779, 221, -9.327343, -10.271843
781, 219, -9.388356, -10.077852
783, 217, -9.441575, -9.060046
785, 215, -9.500065, -8.801394
786, 214, -9.560547, -8.186355
788, 212, -9.631296, -8.465466
791, 209, -9.712403, -8.400278
795, 205, -9.844278, -9.280691
800, 200, -10.002020, -9.982887
805, 195, -10.179883, -10.131678
809, 191, -10.305030, -10.022985
814, 186, -10.466975, -10.402209
818, 182, -10.607075, -10.641440
822, 178, -10.748554, -10.882821
826, 174, -10.872274, -11.855963
829, 171, -10.967168, -12.443309
830, 170, -11.025104, -12.241747
831, 169, -11.066502, -11.582749
833, 167, -11.102976, -11.194563
833, 167, -11.111781, -10.268445
833, 167, -11.101458, -9.214681
833, 167, -11.102531, -9.123026
832, 168, -11.099313, -8.921162
833, 167, -11.110950, -9.308036
834, 166, -11.137530, -9.691957
835, 165, -11.173955, -9.910552
836, 164, -11.224705, -10.264997
838, 162, -11.270389, -10.377175
839, 161, -11.329800, -10.627951
841, 159, -11.389021, -10.781240
843, 157, -11.460694, -11.292597
846, 154, -11.541347, -11.712665
848, 152, -11.609953, -12.216724
850, 150, -11.689939, -12.967998
852, 148, -11.761085, -14.499475
855, 145, -11.843287, -15.151394
857, 143, -11.906852, -15.196655
858, 142, -11.962613, -15.294063
859, 141, -11.997339, -14.136692
860, 140, -12.016582, -13.257173
861, 139, -12.040490, -12.237951
860, 140, -12.026818, -10.334126
861, 139, -12.038048, -9.792140
861, 139, -12.034625, -9.267333
861, 139, -12.056560, -9.614551
862, 138, -12.082819, -10.061995
863, 137, -12.122228, -11.091919
864, 136, -12.165810, -11.609204
866, 134, -12.200830, -12.079834
867, 133, -12.238901, -12.715678
867, 133, -12.266645, -12.926567
868, 132, -12.286227, -12.891803
868, 132, -12.293346, -12.970936
868, 132, -12.281332, -13.084393
867, 133, -12.266481, -13.403350
867, 133, -12.237120, -13.557646
865, 135, -12.195317, -13.693365
864, 136, -12.141719, -13.609974
862, 138, -12.068422, -13.462450
859, 141, -11.993503, -13.251556
856, 144, -11.897472, -12.831807
854, 146, -11.807222, -12.440150
850, 150, -11.688033, -11.509714
847, 153, -11.582796, -11.420357
843, 157, -11.465418, -11.342362
840, 160, -11.361669, -11.460364
837, 163, -11.245038, -11.388309
834, 166, -11.133360, -11.466078
830, 170, -11.019798, -11.368237
827, 173, -10.904337, -11.253880
823, 177, -10.778449, -10.829670
819, 181, -10.656766, -10.830449
815, 185, -10.529909, -10.712374
811, 189, -10.381967, -10.626455
807, 193, -10.255194, -10.698906
803, 197, -10.109601, -10.808233
798, 202, -9.965269, -10.855094
795, 205, -9.837510, -10.355389
790, 210, -9.694982, -9.923130
786, 214, -9.541908, -9.541541
781, 219, -9.397067, -8.835943
778, 222, -9.267721, -8.645234
774, 226, -9.144073, -8.514255
770, 230, -9.027547, -8.349225
767, 233, -8.921509, -8.291962
764, 236, -8.828457, -8.616698
762, 238, -8.743417, -8.785438
760, 240, -8.678459, -9.341991
758, 242, -8.621425, -9.734550
756, 244, -8.549298, -9.546373
754, 246, -8.469159, -9.674623
751, 249, -8.379227, -9.391088
748, 252, -8.283153, -9.391319
745, 255, -8.170540, -8.771125
741, 259, -8.052051, -8.452899
738, 262, -7.933442, -8.062136
733, 267, -7.798019, -7.050401
729, 271, -7.658508, -6.772852
725, 275, -7.516175, -6.191444
721, 279, -7.377406, -6.087025
717, 283, -7.239982, -5.879958
712, 288, -7.097818, -5.482782
708, 292, -6.955542, -5.309429
704, 296, -6.817612, -5.274113
700, 300, -6.684048, -5.443831
696, 304, -6.560027, -5.600784
693, 307, -6.441605, -6.065314
689, 311, -6.328196, -6.531200
686, 314, -6.214228, -7.075097
683, 317, -6.102799, -8.075320
679, 321, -5.982494, -8.333167
675, 325, -5.859862, -8.521965
672, 328, -5.734519, -8.287542
668, 332, -5.611576, -7.691041
663, 337, -5.463473, -6.267144
659, 341, -5.300374, -5.954254
