
  -0.13997,    0.34561,   -0.05685
  -0.13997,    0.34624,   -0.05790
  -0.13997,    0.34657,   -0.05922
  -0.10329,    0.34645,   -0.06022
  -0.10329,    0.34681,   -0.06072
  -0.10329,    0.34744,   -0.06096
  -0.10329,    0.34829,   -0.06097
  -0.05225,    0.34902,   -0.06008
  -0.05225,    0.34990,   -0.05906
  -0.05225,    0.35097,   -0.05788
  -0.05225,    0.35233,   -0.05643
  -0.02188,    0.35373,   -0.05437
  -0.02188,    0.35484,   -0.05263
  -0.02188,    0.35582,   -0.05106
  -0.02188,    0.35686,   -0.04945
   0.02594,    0.35837,   -0.04647
   0.02594,    0.36013,   -0.04329
   0.02594,    0.36156,   -0.04050
   0.02594,    0.36285,   -0.03791
   0.01134,    0.36396,   -0.03584
   0.01134,    0.36521,   -0.03368
   0.01134,    0.36687,   -0.03115
   0.01134,    0.36852,   -0.02868
   0.04723,    0.37017,   -0.02554
   0.04723,    0.37164,   -0.02265
   0.04723,    0.37282,   -0.02009
   0.04723,    0.37323,   -0.01835
   0.01385,    0.37392,   -0.01702
   0.01385,    0.37470,   -0.01564
   0.01385,    0.37577,   -0.01401
   0.01385,    0.37643,   -0.01280
  -0.00183,    0.37665,   -0.01237
  -0.00183,    0.37694,   -0.01187
  -0.00183,    0.37746,   -0.01116
  -0.00183,    0.37797,   -0.01047
  -0.10239,    0.37830,   -0.01199
  -0.10239,    0.37845,   -0.01365
  -0.10239,    0.37874,   -0.01514
  -0.10239,    0.37889,   -0.01674
  -0.19950,    0.37885,   -0.02043
  -0.19658,    0.37867,   -0.02413
  -0.19658,    0.37845,   -0.02780
  -0.19658,    0.37794,   -0.03168
  -0.27732,    0.37742,   -0.03709
  -0.27291,    0.37698,   -0.04224
  -0.27291,    0.37657,   -0.04726
  -0.27291,    0.37613,   -0.05220
  -0.27291,    0.37598,   -0.05676
  -0.29941,    0.37606,   -0.06154
  -0.29941,    0.37620,   -0.06616
  -0.29941,    0.37628,   -0.07075
  -0.29941,    0.37580,   -0.07579
  -0.22364,    0.37521,   -0.07932
  -0.22364,    0.37484,   -0.08257
  -0.22364,    0.37480,   -0.08543
  -0.22364,    0.37521,   -0.08780
  -0.08465,    0.37539,   -0.08755
  -0.08465,    0.37513,   -0.08775
  -0.08465,    0.37491,   -0.08790
  -0.08465,    0.37466,   -0.08809
   0.09959,    0.37447,   -0.08452
   0.09959,    0.37473,   -0.08058
   0.09959,    0.37528,   -0.07644
   0.09959,    0.37587,   -0.07234
   0.25440,    0.37620,   -0.06549
   0.25440,    0.37638,   -0.05891
   0.25440,    0.37649,   -0.05253
   0.25440,    0.37645,   -0.04643
   0.38007,    0.37667,   -0.03769
   0.38007,    0.37682,   -0.02919
   0.38007,    0.37693,   -0.02089
   0.38007,    0.37631,   -0.01349
   0.38767,    0.37561,   -0.00615
   0.38767,    0.37513,    0.00126
   0.38767,    0.37476,    0.00863
   0.38767,    0.37421,    0.01567
   0.33531,    0.37389,    0.02174
   0.33531,    0.37359,    0.02773
   0.33531,    0.37326,    0.03355
   0.33531,    0.37282,    0.03916
   0.24484,    0.37238,    0.04284
   0.23900,    0.37165,    0.04604
   0.23900,    0.37092,    0.04919
   0.23900,    0.37044,    0.05252
   0.23900,    0.37000,    0.05582
   0.10431,    0.36963,    0.05643
   0.10431,    0.36974,    0.05749
   0.10431,    0.37018,    0.05886
   0.10431,    0.37103,    0.06060
   0.03102,    0.37183,    0.06079
   0.03102,    0.37275,    0.06110
   0.03102,    0.37356,    0.06128
   0.03102,    0.37440,    0.06150
  -0.00636,    0.37506,    0.06079
  -0.00636,    0.37590,    0.06028
  -0.00636,    0.37689,    0.05992
  -0.00636,    0.37836,    0.06003
   0.00820,    0.37972,    0.06032
   0.00820,    0.38126,    0.06079
   0.00820,    0.38273,    0.06118
   0.00820,    0.38405,    0.06141
   0.04682,    0.38537,    0.06242
   0.04682,    0.38713,    0.06383
   0.04682,    0.38929,    0.06561
   0.04682,    0.39157,    0.06746
   0.07436,    0.39369,    0.06968
   0.07436,    0.39497,    0.07103
   0.07436,    0.39596,    0.07206
   0.07436,    0.39677,    0.07290
   0.06203,    0.39728,    0.07319
   0.06203,    0.39754,    0.07322
   0.06203,    0.39765,    0.07310
   0.06203,    0.39798,    0.07320
   0.00899,    0.39845,    0.07238
   0.00962,    0.39886,    0.07152
   0.00962,    0.39908,    0.07050
   0.00962,    0.39842,    0.06864
  -0.07519,    0.39768,    0.06504
  -0.07894,    0.39728,    0.06177
  -0.07894,    0.39713,    0.05881
  -0.07894,    0.39675,    0.05568
  -0.07894,    0.39646,    0.05270
  -0.21859,    0.39624,    0.04706
  -0.21859,    0.39587,    0.04139
  -0.21859,    0.39532,    0.03565
  -0.21859,    0.39499,    0.03024
  -0.29465,    0.39448,    0.02324
  -0.29465,    0.39382,    0.01624
  -0.29465,    0.39307,    0.00929
  -0.29465,    0.39260,    0.00274
  -0.34856,    0.39205,   -0.00482
  -0.34856,    0.39172,   -0.01202
  -0.34856,    0.39150,   -0.01897
  -0.34856,    0.39153,   -0.02552
  -0.37794,    0.39146,   -0.03264
  -0.37794,    0.39182,   -0.03919
  -0.37794,    0.39211,   -0.04569
  -0.37794,    0.39218,   -0.05226
  -0.38045,    0.39189,   -0.05911
  -0.38045,    0.39189,   -0.06554
  -0.38045,    0.39233,   -0.07141
  -0.38045,    0.39237,   -0.07755
  -0.36300,    0.39222,   -0.08340
  -0.36300,    0.39193,   -0.08928
  -0.36300,    0.39171,   -0.09497
  -0.36300,    0.39163,   -0.10041
  -0.32652,    0.39108,   -0.10547
  -0.32652,    0.38998,   -0.11097
  -0.32652,    0.38903,   -0.11621
  -0.32652,    0.38811,   -0.12132
  -0.23809,    0.38712,   -0.12462
  -0.23809,    0.38602,   -0.12798
  -0.23809,    0.38470,   -0.13147
  -0.23809,    0.38309,   -0.13518
  -0.16926,    0.38158,   -0.13734
  -0.16586,    0.38011,   -0.13935
  -0.16586,    0.37839,   -0.14157
  -0.16586,    0.37645,   -0.14395
  -0.16586,    0.37418,   -0.14662
  -0.14076,    0.37183,   -0.14880
  -0.14076,    0.36989,   -0.15054
  -0.14076,    0.36794,   -0.15225
  -0.14076,    0.36600,   -0.15393
  -0.16579,    0.36380,   -0.15632
  -0.16579,    0.36145,   -0.15881
  -0.16579,    0.35860,   -0.16175
  -0.16579,    0.35596,   -0.16441
  -0.13791,    0.35351,   -0.16629
  -0.13791,    0.35105,   -0.16813
  -0.13791,    0.34859,   -0.16993
  -0.13791,    0.34676,   -0.17109
  -0.05027,    0.34481,   -0.17058
  -0.05027,    0.34265,   -0.17030
  -0.05027,    0.34063,   -0.16987
  -0.05027,    0.33880,   -0.16928
   0.11795,    0.33795,   -0.16436
   0.11795,    0.33740,   -0.15925
   0.11795,    0.33682,   -0.15428
   0.11795,    0.33649,   -0.14916
   0.31919,    0.33631,   -0.13997
   0.31919,    0.33583,   -0.13126
   0.31919,    0.33539,   -0.12268
   0.31919,    0.33513,   -0.11409
   0.43518,    0.33517,   -0.10307
   0.43518,    0.33502,   -0.09245
   0.43518,    0.33403,   -0.08287
   0.43518,    0.33290,   -0.07362
   0.44480,    0.33162,   -0.06451
   0.44480,    0.33042,   -0.05549
   0.44480,    0.32923,   -0.04665
   0.44480,    0.32838,   -0.03765
   0.37486,    0.32802,   -0.02976
   0.37420,    0.32786,   -0.02183
   0.37420,    0.32764,   -0.01413
   0.37420,    0.32731,   -0.00669
   0.28805,    0.32768,   -0.00043
   0.28822,    0.32856,    0.00620
   0.28822,    0.32962,    0.01289
   0.28822,    0.33112,    0.01986
   0.28822,    0.33277,    0.02684
   0.24028,    0.33482,    0.03312
   0.24028,    0.33706,    0.03946
   0.24028,    0.33984,    0.04620
   0.24028,    0.34300,    0.05318
   0.22562,    0.34645,    0.06001
   0.22562,    0.35005,    0.06685
   0.22562,    0.35365,    0.07356
   0.22562,    0.35704,    0.07992
   0.18518,    0.36079,    0.08569
   0.18518,    0.36475,    0.09157
   0.18518,    0.36832,    0.09693
   0.18518,    0.37196,    0.10227
   0.08707,    0.37581,    0.10574
   0.08707,    0.37982,    0.10929
   0.08707,    0.38346,    0.11242
   0.08707,    0.38685,    0.11523
  -0.04228,    0.39012,    0.11528
  -0.04228,    0.39350,    0.11545
  -0.04228,    0.39686,    0.11558
  -0.04228,    0.40002,    0.11553
  -0.14023,    0.40308,    0.11341
  -0.14023,    0.40577,    0.11097
  -0.14023,    0.40857,    0.10870
  -0.14023,    0.41160,    0.10668
  -0.15976,    0.41436,    0.10406
  -0.15976,    0.41683,    0.10120
  -0.15976,    0.41933,    0.09843
  -0.15976,    0.42191,    0.09580
  -0.10204,    0.42460,    0.09448
  -0.10204,    0.42740,    0.09329
  -0.10204,    0.43005,    0.09198
  -0.10204,    0.43256,    0.09056
  -0.07655,    0.43477,    0.08939
  -0.07655,    0.43702,    0.08827
  -0.07655,    0.43926,    0.08717
  -0.07655,    0.44129,    0.08588
  -0.05002,    0.44331,    0.08515
  -0.05147,    0.44591,    0.08496
  -0.05147,    0.44871,    0.08497
  -0.05147,    0.45132,    0.08481
  -0.09397,    0.45368,    0.08354
  -0.09594,    0.45600,    0.08223
  -0.09594,    0.45840,    0.08102
  -0.09594,    0.46064,    0.07968
  -0.09594,    0.46233,    0.07782
  -0.18826,    0.46373,    0.07387
  -0.18826,    0.46462,    0.06949
  -0.18826,    0.46569,    0.06539
  -0.18826,    0.46720,    0.06179
  -0.27630,    0.46874,    0.05655
  -0.27630,    0.47007,    0.05119
  -0.27630,    0.47125,    0.04580
  -0.27630,    0.47191,    0.04000
  -0.40746,    0.47250,    0.03163
  -0.40746,    0.47335,    0.02368
  -0.40746,    0.47398,    0.01567
  -0.40746,    0.47438,    0.00761
  -0.50682,    0.47453,   -0.00254
  -0.50682,    0.47456,   -0.01259
  -0.50682,    0.47475,   -0.02229
  -0.50682,    0.47519,   -0.03155
  -0.51956,    0.47560,   -0.04091
  -0.51956,    0.47637,   -0.04973
  -0.51956,    0.47736,   -0.05815
  -0.51956,    0.47825,   -0.06651
  -0.48216,    0.47895,   -0.07414
  -0.48216,    0.47983,   -0.08143
  -0.48216,    0.48116,   -0.08815
  -0.48216,    0.48274,   -0.09448
  -0.33660,    0.48444,   -0.09766
  -0.33660,    0.48605,   -0.10086
  -0.33660,    0.48767,   -0.10399
  -0.33660,    0.48984,   -0.10651
  -0.17882,    0.49201,   -0.10583
  -0.17882,    0.49422,   -0.10512
  -0.17882,    0.49625,   -0.10461
  -0.17882,    0.49831,   -0.10407
   0.00091,    0.50049,   -0.09984
   0.00091,    0.50248,   -0.09587
   0.00091,    0.50446,   -0.09199
   0.00091,    0.50649,   -0.08814
   0.15280,    0.50863,   -0.08123
   0.15280,    0.51058,   -0.07464
   0.15280,    0.51246,   -0.06825
   0.15280,    0.51434,   -0.06198
   0.26473,    0.51622,   -0.05361
   0.26670,    0.51791,   -0.04554
   0.26670,    0.51957,   -0.03767
   0.26670,    0.52112,   -0.03007
   0.38902,    0.52241,   -0.02042
   0.38994,    0.52329,   -0.01135
   0.38994,    0.52469,   -0.00195
   0.38994,    0.52646,    0.00762
   0.38994,    0.52797,    0.01674
   0.46457,    0.52935,    0.02706
   0.46457,    0.53090,    0.03732
   0.46457,    0.53267,    0.04760
   0.46457,    0.53429,    0.05753
   0.55446,    0.53565,    0.06880
   0.55446,    0.53683,    0.07967
   0.55446,    0.53779,    0.09011
   0.55446,    0.53956,    0.10113
   0.57523,    0.54180,    0.11281
   0.57523,    0.54368,    0.12390
   0.57523,    0.54521,    0.13442
   0.57523,    0.54642,    0.14443
   0.55840,    0.54837,    0.15462
   0.55840,    0.55036,    0.16464
   0.55840,    0.55227,    0.17439
   0.55840,    0.55400,    0.18376
   0.47732,    0.55547,    0.19107
   0.47732,    0.55675,    0.19806
   0.47732,    0.55815,    0.20501
   0.47732,    0.55962,    0.21190
   0.33189,    0.56102,    0.21567
   0.33189,    0.56252,    0.21947
   0.33189,    0.56348,    0.22265
   0.33189,    0.56414,    0.22549
   0.21328,    0.56480,    0.22589
   0.21328,    0.56550,    0.22632
   0.21328,    0.56612,    0.22667
   0.21328,    0.56642,    0.22669
   0.09480,    0.56679,    0.22442
   0.09480,    0.56726,    0.22229
   0.09480,    0.56770,    0.22017
   0.09480,    0.56789,    0.21785
   0.03518,    0.56840,    0.21470
   0.03518,    0.56911,    0.21180
   0.03518,    0.56967,    0.20881
   0.03518,    0.57003,    0.20570
   0.01911,    0.57081,    0.20272
   0.01879,    0.57147,    0.19969
   0.01879,    0.57205,    0.19665
   0.01879,    0.57246,    0.19349
   0.01879,    0.57297,    0.19050
   0.00315,    0.57382,    0.18758
   0.00315,    0.57444,    0.18450
   0.00315,    0.57488,    0.18131
   0.00315,    0.57507,    0.17793
  -0.02833,    0.57547,    0.17420
  -0.02833,    0.57595,    0.17062
  -0.02833,    0.57617,    0.16685
  -0.02833,    0.57624,    0.16302
  -0.02613,    0.57621,    0.15920
  -0.02613,    0.57628,    0.15557
  -0.02613,    0.57665,    0.15229
  -0.02613,    0.57690,    0.14898
   0.01820,    0.57690,    0.14636
   0.01820,    0.57665,    0.14355
   0.01820,    0.57643,    0.14082
   0.01820,    0.57643,    0.13837
   0.07759,    0.57643,    0.13715
   0.07759,    0.57665,    0.13618
   0.07759,    0.57687,    0.13522
   0.07759,    0.57725,    0.13444
   0.15767,    0.57776,    0.13541
   0.15767,    0.57817,    0.13625
   0.15767,    0.57842,    0.13693
   0.15767,    0.57868,    0.13760
   0.18975,    0.57861,    0.13857
   0.18975,    0.57857,    0.13956
   0.18975,    0.57901,    0.14100
   0.18975,    0.57960,    0.14255
   0.19580,    0.58019,    0.14419
   0.19580,    0.58059,    0.14562
   0.19580,    0.58070,    0.14673
   0.19580,    0.58081,    0.14782
   0.19704,    0.58088,    0.14887
   0.19704,    0.58132,    0.15027
   0.19704,    0.58187,    0.15174
   0.19704,    0.58235,    0.15312
   0.18107,    0.58305,    0.15436
   0.18215,    0.58360,    0.15546
   0.18215,    0.58437,    0.15675
   0.18215,    0.58529,    0.15815
   0.18215,    0.58602,    0.15935
   0.14606,    0.58654,    0.15959
   0.14606,    0.58720,    0.15997
   0.14606,    0.58786,    0.16034
   0.14606,    0.58837,    0.16056
   0.09278,    0.58852,    0.15934
   0.09278,    0.58856,    0.15805
   0.09278,    0.58856,    0.15674
   0.09278,    0.58885,    0.15575
   0.02282,    0.58922,    0.15345
   0.02282,    0.58926,    0.15088
   0.02282,    0.58907,    0.14813
   0.02282,    0.58867,    0.14523
  -0.00601,    0.58822,    0.14177
  -0.00601,    0.58800,    0.13860
  -0.00601,    0.58763,    0.13535
  -0.00601,    0.58712,    0.13202
  -0.03081,    0.58639,    0.12804
  -0.03081,    0.58547,    0.12396
  -0.03081,    0.58455,    0.11997
  -0.03081,    0.58389,    0.11630
   0.05651,    0.58308,    0.11431
   0.05651,    0.58231,    0.11240
   0.05651,    0.58194,    0.11092
   0.05651,    0.58253,    0.11041
   0.15532,    0.58271,    0.11149
   0.15532,    0.58260,    0.11226
   0.15532,    0.58205,    0.11258
   0.15532,    0.58179,    0.11318
   0.25011,    0.58208,    0.11621
   0.25011,    0.58249,    0.11928
   0.25011,    0.58315,    0.12255
   0.25011,    0.58356,    0.12550
   0.24893,    0.58378,    0.12818
   0.24893,    0.58359,    0.13041
   0.24893,    0.58333,    0.13253
   0.24893,    0.58333,    0.13486
   0.17882,    0.58341,    0.13581
   0.17882,    0.58359,    0.13685
   0.17882,    0.58355,    0.13766
   0.17882,    0.58363,    0.13855
   0.17882,    0.58363,    0.13936
   0.06711,    0.58374,    0.13802
   0.06711,    0.58403,    0.13689
   0.06711,    0.58466,    0.13610
   0.06711,    0.58491,    0.13498
   0.02752,    0.58484,    0.13276
   0.02752,    0.58469,    0.13051
   0.02752,    0.58469,    0.12845
   0.02752,    0.58543,    0.12715
   0.05895,    0.58609,    0.12643
   0.05895,    0.58631,    0.12530
   0.05895,    0.58631,    0.12397
   0.05895,    0.58635,    0.12271
   0.15317,    0.58649,    0.12346
   0.15317,    0.58671,    0.12427
   0.15317,    0.58712,    0.12525
   0.15317,    0.58734,    0.12602
   0.20881,    0.58745,    0.12778
   0.20881,    0.58679,    0.12876
   0.20881,    0.58605,    0.12964
   0.20881,    0.58565,    0.13083
   0.25125,    0.58525,    0.13285
   0.25125,    0.58453,    0.13451
   0.25125,    0.58345,    0.13579
   0.25125,    0.58249,    0.13715
   0.22913,    0.58161,    0.13813
   0.22913,    0.58099,    0.13934
   0.22913,    0.58021,    0.14038
   0.22913,    0.57889,    0.14086
   0.20671,    0.57761,    0.14092
   0.20671,    0.57632,    0.14097
   0.20671,    0.57537,    0.14135
   0.20671,    0.57408,    0.14140
   0.15345,    0.57269,    0.14027
   0.15373,    0.57144,    0.13932
   0.15373,    0.57012,    0.13831
   0.15373,    0.56865,    0.13718
   0.15373,    0.56711,    0.13600
   0.10784,    0.56534,    0.13371
   0.10784,    0.56388,    0.13175
   0.10784,    0.56240,    0.12983
   0.10784,    0.56112,    0.12813
   0.05834,    0.55976,    0.12540
   0.05834,    0.55833,    0.12266
   0.05834,    0.55653,    0.11961
   0.05834,    0.55473,    0.11662
   0.00876,    0.55271,    0.11248
   0.00876,    0.55083,    0.10857
   0.00876,    0.54874,    0.10452
   0.00876,    0.54631,    0.10023
  -0.03142,    0.54367,    0.09500
  -0.03142,    0.54121,    0.09007
  -0.03142,    0.53867,    0.08515
  -0.03142,    0.53585,    0.08005
  -0.04878,    0.53298,    0.07466
  -0.04878,    0.52968,    0.06897
  -0.04878,    0.52645,    0.06344
  -0.04878,    0.52339,    0.05820
  -0.03136,    0.52090,    0.05396
  -0.03136,    0.51833,    0.04974
  -0.03136,    0.51560,    0.04545
  -0.03136,    0.51293,    0.04130
  -0.00993,    0.51066,    0.03805
  -0.00993,    0.50836,    0.03483
  -0.00993,    0.50602,    0.03164
  -0.00993,    0.50385,    0.02869
   0.02238,    0.50187,    0.02662
   0.02238,    0.49981,    0.02451
   0.02238,    0.49790,    0.02259
   0.02238,    0.49628,    0.02101
   0.05033,    0.49510,    0.02044
   0.05033,    0.49408,    0.02003
   0.05033,    0.49290,    0.01949
   0.05033,    0.49158,    0.01880
   0.07177,    0.49044,    0.01875
   0.06995,    0.48945,    0.01880
   0.06995,    0.48904,    0.01943
   0.06995,    0.48860,    0.02001
   0.06995,    0.48798,    0.02039
   0.11742,    0.48772,    0.02208
   0.11742,    0.48746,    0.02374
   0.11742,    0.48684,    0.02500
   0.11742,    0.48592,    0.02595
   0.15523,    0.48519,    0.02781
   0.15523,    0.48475,    0.02993
   0.15523,    0.48434,    0.03204
   0.15523,    0.48420,    0.03436
   0.17764,    0.48387,    0.03690
   0.17764,    0.48342,    0.03928
   0.17764,    0.48287,    0.04151
   0.17764,    0.48232,    0.04369
   0.13037,    0.48166,    0.04478
   0.13037,    0.48082,    0.04566
   0.13037,    0.47979,    0.04635
   0.13037,    0.47869,    0.04695
   0.02531,    0.47759,    0.04544
   0.02531,    0.47685,    0.04432
   0.02531,    0.47564,    0.04275
   0.02531,    0.47398,    0.04078
