motor_front,motor_back,pitch_filter,pitch_raw
215, 785, 27.165665, 26.961382
217, 783, 27.196688, 26.553024
219, 781, 27.208406, 26.243074
214, 786, 27.259293, 27.330753
214, 786, 27.321224, 28.119785
216, 784, 27.386795, 28.679836
223, 777, 27.444014, 29.620390
225, 775, 27.432877, 26.550613
217, 783, 27.450563, 26.804798
210, 790, 27.456245, 24.918747
209, 791, 27.496269, 26.534286
210, 790, 27.546747, 27.416788
209, 791, 27.624105, 28.754744
209, 791, 27.705067, 29.205376
210, 790, 27.796400, 30.049578
209, 791, 27.879251, 29.694883
211, 789, 27.928574, 28.668837
213, 787, 27.952183, 27.690462
207, 793, 27.961979, 26.049894
199, 801, 28.004784, 26.620029
198, 802, 28.034786, 25.896841
204, 796, 28.068562, 26.987984
198, 802, 28.150333, 28.675470
192, 808, 28.238232, 28.271076
195, 805, 28.326221, 28.573994
202, 798, 28.397938, 29.132137
202, 798, 28.445478, 28.160902
194, 806, 28.527672, 29.137434
192, 808, 28.639862, 28.480078
190, 810, 28.734785, 29.257889
192, 808, 28.822159, 29.472258
194, 806, 28.913960, 30.264425
195, 805, 28.995188, 30.242546
192, 808, 29.052448, 28.812195
194, 806, 29.113358, 29.678289
197, 803, 29.163223, 29.643326
199, 801, 29.213200, 30.082483
200, 800, 29.257679, 30.095760
206, 794, 29.281563, 29.999521
208, 792, 29.287466, 29.454113
207, 793, 29.283949, 28.940336
212, 788, 29.275175, 29.557938
217, 783, 29.261440, 30.212374
218, 782, 29.250235, 30.391130
224, 776, 29.232870, 31.058891
239, 761, 29.164076, 30.798843
246, 754, 29.092295, 31.521296
245, 755, 29.021360, 31.304708
257, 743, 28.886642, 29.485813
266, 734, 28.731749, 29.744694
267, 733, 28.549776, 28.142721
269, 731, 28.391066, 29.104652
272, 728, 28.206915, 27.991903
279, 721, 28.017420, 28.277660
290, 710, 27.794157, 27.738813
298, 702, 27.578203, 28.749744
298, 702, 27.337442, 27.010323
300, 700, 27.105015, 27.259434
304, 696, 26.877483, 27.394911
304, 696, 26.636351, 26.137255
307, 693, 26.393806, 26.345198
309, 691, 26.136072, 25.393047
312, 688, 25.875051, 25.077442
311, 689, 25.619511, 24.428919
310, 690, 25.374218, 24.022797
309, 691, 25.143160, 24.122551
309, 691, 24.918913, 23.823549
308, 692, 24.731607, 24.893795
310, 690, 24.560698, 25.524513
310, 690, 24.400038, 25.786983
313, 687, 24.226509, 25.069454
312, 688, 24.070799, 25.245443
311, 689, 23.919626, 25.117535
311, 689, 23.764175, 24.401833
313, 687, 23.603045, 24.072487
317, 683, 23.446774, 24.616240
325, 675, 23.270195, 24.269560
330, 670, 23.072968, 23.682785
340, 660, 22.840355, 22.982470
349, 651, 22.588348, 22.870192
354, 646, 22.302641, 21.320700
361, 639, 21.996876, 20.577749
362, 638, 21.691038, 19.974117
367, 633, 21.392790, 20.365904
373, 627, 21.096252, 20.575577
376, 624, 20.799215, 20.204929
378, 622, 20.507133, 20.260397
378, 622, 20.217730, 19.588453
379, 621, 19.946936, 19.933731
379, 621, 19.700603, 20.589962
383, 617, 19.459211, 20.708542
383, 617, 19.223015, 20.378628
380, 620, 18.998583, 19.750431
382, 618, 18.768677, 19.154972
385, 615, 18.542997, 19.417873
380, 620, 18.323292, 18.317558
382, 618, 18.091942, 17.372141
382, 618, 17.874252, 17.442333
380, 620, 17.656546, 16.581146
383, 617, 17.430035, 16.011799
388, 612, 17.206406, 16.503572
391, 609, 16.989897, 16.666895
393, 607, 16.773010, 16.275076
395, 605, 16.549873, 15.858150
399, 601, 16.317129, 15.475969
401, 599, 16.088518, 15.352154
401, 599, 15.879159, 15.674935
404, 596, 15.674191, 15.889206
405, 595, 15.483692, 16.162418
409, 591, 15.292974, 16.289143
407, 593, 15.099508, 15.365911
407, 593, 14.909085, 15.175159
409, 591, 14.721572, 15.075972
406, 594, 14.571140, 15.962739
410, 590, 14.413917, 15.915548
408, 592, 14.266481, 15.829416
410, 590, 14.087786, 13.973688
409, 591, 13.920268, 13.894826
408, 592, 13.744446, 12.893730
410, 590, 13.579727, 13.200402
410, 590, 13.403135, 12.399703
416, 584, 13.218280, 12.315009
421, 579, 13.034416, 12.737967
430, 570, 12.824481, 12.450024
437, 563, 12.604317, 12.426553
445, 555, 12.350507, 11.561492
457, 543, 12.095828, 12.679389
464, 536, 11.812243, 12.265950
471, 529, 11.505806, 11.505893
475, 525, 11.205606, 11.336331
481, 519, 10.888992, 10.524693
484, 516, 10.602076, 11.684363
484, 516, 10.322237, 11.373701
484, 516, 10.062301, 11.620533
481, 519, 9.807779, 10.838070
479, 521, 9.587031, 11.400081
478, 522, 9.370842, 10.781992
475, 525, 9.157052, 9.968939
476, 524, 8.934635, 9.035787
476, 524, 8.734185, 9.562202
477, 523, 8.518046, 8.507367
480, 520, 8.286709, 7.425507
484, 516, 8.037148, 6.668075
487, 513, 7.788147, 6.530636
493, 507, 7.545178, 7.159655
498, 502, 7.289064, 6.697412
508, 492, 7.008352, 6.480988
516, 484, 6.720539, 6.593718
523, 477, 6.414155, 6.136648
531, 469, 6.081031, 5.246885
536, 464, 5.747155, 5.200820
540, 460, 5.414313, 4.986574
543, 457, 5.086436, 5.137397
545, 455, 4.760301, 4.483537
544, 456, 4.459320, 4.525312
541, 459, 4.169068, 3.804676
537, 463, 3.905121, 3.861904
534, 466, 3.654652, 3.192924
531, 469, 3.430524, 3.426355
526, 474, 3.223131, 2.887921
522, 478, 3.046299, 3.224291
522, 478, 2.879390, 3.302996
520, 480, 2.719612, 2.926856
522, 478, 2.568284, 3.123711
524, 476, 2.409342, 2.719342
527, 473, 2.242355, 2.493630
533, 467, 2.062525, 2.328695
538, 462, 1.875182, 2.295324
543, 457, 1.669319, 1.627178
548, 452, 1.456933, 1.632350
553, 447, 1.223997, 0.812891
557, 443, 0.981804, 0.370453
559, 441, 0.746956, 0.396429
562, 438, 0.498600, -0.385142
559, 441, 0.265325, -0.577163
558, 442, 0.022826, -0.353820
555, 445, -0.240039, -0.318673
554, 446, -0.430923, -0.020641
554, 446, -0.593200, 0.694854
552, 448, -0.758307, -0.002117
553, 447, -0.966947, -0.664981
553, 447, -1.090683, -0.103947
558, 442, -1.232017, -0.714546
563, 437, -1.379455, -0.247593
569, 431, -1.547541, -1.049528
578, 422, -1.749405, -1.807601
582, 418, -1.954133, -1.828665
587, 413, -2.188529, -2.916780
588, 412, -2.432480, -4.030677
590, 410, -2.674636, -4.303636
588, 412, -2.895202, -3.935986
589, 411, -3.088357, -3.026005
589, 411, -3.273851, -3.107581
589, 411, -3.438818, -2.535144
589, 411, -3.604744, -3.106326
585, 415, -3.766175, -3.792943
582, 418, -3.909945, -3.889861
578, 422, -4.031180, -3.755108
576, 424, -4.150784, -4.321416
575, 425, -4.246544, -3.573796
577, 423, -4.342868, -3.563916
579, 421, -4.436372, -3.379313
580, 420, -4.544719, -4.147839
586, 414, -4.656232, -3.694523
588, 412, -4.794988, -4.926834
593, 407, -4.934357, -4.642459
600, 400, -5.109009, -5.428964
605, 395, -5.292456, -5.230474
610, 390, -5.481969, -5.301270
615, 385, -5.684559, -5.551311
624, 376, -5.907876, -5.885232
625, 375, -6.130536, -6.202420
627, 373, -6.338305, -5.571531
637, 363, -6.575865, -5.936796
640, 360, -6.811525, -6.195648
645, 355, -7.047674, -5.951043
647, 353, -7.305556, -7.395498
646, 354, -7.538737, -6.830874
650, 350, -7.808650, -8.805019
650, 350, -8.063331, -8.738964
647, 353, -8.298540, -8.841081
650, 350, -8.524946, -8.612071
650, 350, -8.745460, -8.917274
652, 348, -8.962670, -8.934948
653, 347, -9.184501, -9.250435
650, 350, -9.376538, -8.991490
654, 346, -9.567744, -9.019723
658, 342, -9.778325, -9.656025
661, 339, -10.003241, -10.631196
662, 338, -10.208215, -10.144718
662, 338, -10.411736, -10.482961
667, 333, -10.629235, -10.974427
670, 330, -10.852800, -11.300647
670, 330, -11.072281, -11.595725
671, 329, -11.269345, -11.017783
668, 332, -11.466991, -11.862375
666, 334, -11.646207, -11.961781
668, 332, -11.822925, -11.987793
670, 330, -12.002169, -12.248329
670, 330, -12.175832, -12.316588
666, 334, -12.350825, -13.510333
660, 340, -12.487782, -13.037389
658, 342, -12.606203, -12.957171
656, 344, -12.700014, -12.363843
655, 345, -12.798159, -12.763395
657, 343, -12.874071, -11.575243
657, 343, -12.955372, -12.104576
657, 343, -13.027300, -11.872486
656, 344, -13.124281, -13.599405
653, 347, -13.230854, -14.890219
648, 352, -13.299603, -13.923836
650, 350, -13.375727, -14.185777
651, 349, -13.438525, -13.608562
654, 346, -13.510233, -13.665241
654, 346, -13.576890, -13.627843
653, 347, -13.625910, -13.037798
656, 344, -13.686989, -13.144723
663, 337, -13.746384, -12.175536
669, 331, -13.837906, -13.068271
671, 329, -13.939059, -13.423765
671, 329, -14.040968, -13.607903
673, 327, -14.149531, -14.016930
675, 325, -14.269718, -14.197262
675, 325, -14.395781, -15.060571
676, 324, -14.503626, -14.488748
674, 326, -14.606118, -14.878701
675, 325, -14.706072, -14.806744
671, 329, -14.803180, -15.708356
669, 331, -14.866095, -14.311475
672, 328, -14.932926, -14.251700
676, 324, -15.011274, -14.329246
677, 323, -15.109698, -15.420248
675, 325, -15.208219, -16.032064
671, 329, -15.273580, -15.161996
668, 332, -15.340027, -15.958167
669, 331, -15.410807, -16.209312
668, 332, -15.482931, -16.502899
669, 331, -15.537732, -15.802461
669, 331, -15.588348, -15.533912
670, 330, -15.619847, -14.672435
670, 330, -15.666680, -15.497085
669, 331, -15.713582, -15.917620
665, 335, -15.767374, -16.909054
660, 340, -15.791593, -16.385077
658, 342, -15.803187, -16.366039
654, 346, -15.802345, -16.528753
652, 348, -15.806993, -17.056538
647, 353, -15.796162, -16.974211
639, 361, -15.747713, -16.439529
632, 368, -15.663702, -15.730771
628, 372, -15.565443, -15.369871
627, 373, -15.474418, -15.589883
628, 372, -15.372594, -14.765168
628, 372, -15.287338, -15.274347
627, 373, -15.188910, -14.436795
628, 372, -15.092333, -14.194967
630, 370, -15.043249, -16.011789
635, 365, -15.012163, -16.226984
632, 368, -14.985107, -16.634993
628, 372, -14.936216, -16.069647
628, 372, -14.868410, -14.942033
632, 368, -14.828483, -15.717983
625, 375, -14.757072, -15.084585
621, 379, -14.673079, -14.861653
616, 384, -14.598614, -16.024796
609, 391, -14.491510, -15.287347
599, 401, -14.362014, -15.514474
585, 415, -14.176714, -14.651234
574, 426, -13.981628, -15.054176
562, 438, -13.750153, -14.474180
551, 449, -13.489486, -14.206036
540, 460, -13.204483, -14.129276
531, 469, -12.898397, -13.508013
526, 474, -12.565351, -12.280984
524, 476, -12.231853, -11.700341
520, 480, -11.892678, -11.112477
518, 482, -11.558428, -10.855064
514, 486, -11.264096, -12.707870
508, 492, -10.964334, -12.611633
503, 497, -10.658287, -12.302788
498, 502, -10.335092, -11.478268
492, 508, -9.994410, -10.549958
489, 511, -9.644638, -9.792749
488, 512, -9.251926, -7.312669
489, 511, -8.868697, -6.943772
486, 514, -8.486428, -6.408442
486, 514, -8.125152, -6.443416
484, 516, -7.767044, -6.027883
482, 518, -7.431629, -6.563841
478, 522, -7.103362, -6.755725
474, 526, -6.774015, -6.326581
469, 531, -6.456449, -6.742225
465, 535, -6.151700, -7.452274
461, 539, -5.826403, -6.271704
457, 543, -5.507624, -6.715469
452, 548, -5.196468, -6.682416
449, 551, -4.876459, -5.846135
445, 555, -4.550416, -5.274378
444, 556, -4.199545, -3.442497
445, 555, -3.867377, -3.322167
446, 554, -3.533943, -2.348773
444, 556, -3.208341, -2.254407
443, 557, -2.893255, -1.884066
443, 557, -2.595981, -1.906615
442, 558, -2.302264, -1.602694
439, 561, -2.021767, -1.883564
436, 564, -1.741371, -1.798097
432, 568, -1.454832, -1.375825
429, 571, -1.177095, -1.425882
425, 575, -0.891548, -0.968222
423, 577, -0.605068, -0.666717
420, 580, -0.321112, -0.492629
416, 584, -0.034426, -0.256420
415, 585, 0.257799, 0.539995
413, 587, 0.546422, 0.691120
411, 589, 0.839697, 1.450144
409, 591, 1.123000, 1.524851
407, 593, 1.397441, 1.308358
403, 597, 1.687583, 2.114775
397, 603, 1.970307, 1.652366
394, 606, 2.268308, 2.567616
387, 613, 2.543132, 1.118111
383, 617, 2.845932, 2.623240
378, 622, 3.156171, 2.864759
375, 625, 3.473158, 3.487276
372, 628, 3.790504, 3.865876
365, 635, 4.121151, 4.372853
365, 635, 4.437257, 4.408621
359, 641, 4.744169, 3.930811
353, 647, 5.070542, 4.632532
346, 654, 5.397297, 4.242628
344, 656, 5.732098, 4.496114
337, 663, 6.080842, 5.987843
334, 666, 6.460602, 8.039259
337, 663, 6.803915, 7.577743
339, 661, 7.148686, 8.741385
337, 663, 7.482745, 8.707526
337, 663, 7.792858, 8.342526
338, 662, 8.092447, 8.837847
340, 660, 8.365319, 8.596788
332, 668, 8.618935, 7.326532
325, 675, 8.886897, 7.281755
319, 681, 9.157308, 7.824915
318, 682, 9.435627, 8.983327
316, 684, 9.734943, 10.306277
315, 685, 10.017629, 10.134399
314, 686, 10.299824, 10.490906
310, 690, 10.577677, 10.466827
307, 693, 10.864808, 11.154363
305, 695, 11.144875, 11.318331
302, 698, 11.439952, 12.134974
301, 699, 11.716448, 11.922498
296, 704, 12.006237, 12.656566
296, 704, 12.280690, 12.503543
292, 708, 12.564903, 13.026752
288, 712, 12.849977, 13.195752
284, 716, 13.122002, 12.662992
279, 721, 13.386008, 11.590273
272, 728, 13.682024, 12.533689
267, 733, 13.972429, 12.242180
260, 740, 14.260806, 11.748533
256, 744, 14.587936, 13.804532
248, 752, 14.932964, 14.362944
245, 755, 15.300220, 15.942426
242, 758, 15.668208, 16.474695
242, 758, 16.026897, 17.093538
242, 758, 16.386553, 17.857697
241, 759, 16.731842, 18.071917
242, 758, 17.057524, 17.168423
242, 758, 17.342733, 16.952112
241, 759, 17.616892, 16.963179
239, 761, 17.894331, 17.349638
236, 764, 18.143967, 16.376339
234, 766, 18.417377, 17.949320
232, 768, 18.672623, 17.327465
231, 769, 18.931318, 18.008486
230, 770, 19.193985, 18.669735
226, 774, 19.503708, 21.017427
222, 778, 19.821056, 21.723028
220, 780, 20.140722, 22.440395
217, 783, 20.427841, 21.001829
218, 782, 20.722437, 22.377811
220, 780, 20.962595, 20.570877
218, 782, 21.223236, 21.998466
213, 787, 21.478037, 21.612759
204, 796, 21.746168, 21.492317
200, 800, 22.030914, 22.234118
199, 801, 22.292570, 21.660931
202, 798, 22.558359, 23.193747
201, 799, 22.819164, 23.457880
201, 799, 23.070612, 23.671219
202, 798, 23.290138, 22.953039
201, 799, 23.506021, 23.214527
204, 796, 23.693079, 22.728760
206, 794, 23.880449, 23.525135
204, 796, 24.076893, 24.115160
197, 803, 24.269855, 23.299906
195, 805, 24.471668, 24.045639
198, 802, 24.647375, 23.672142
193, 807, 24.849718, 24.743858
186, 814, 25.083563, 25.678019
189, 811, 25.286404, 25.159075
191, 809, 25.476734, 25.492935
184, 816, 25.703320, 26.734512
178, 822, 25.936205, 26.235111
179, 821, 26.122458, 24.997730
176, 824, 26.328827, 26.077354
170, 830, 26.556564, 26.754869
167, 833, 26.758617, 25.522032
166, 834, 26.982019, 26.885010
161, 839, 27.205591, 26.856733
158, 842, 27.423744, 26.476400
157, 843, 27.643782, 26.974110
155, 845, 27.872244, 27.672049
149, 851, 28.101358, 27.556070
148, 852, 28.319168, 27.376778
146, 854, 28.559715, 28.789925
141, 859, 28.799528, 28.796391
141, 859, 29.024952, 28.806526
132, 868, 29.260677, 28.619978
134, 866, 29.503805, 29.899754
125, 875, 29.785404, 31.012457
128, 872, 30.013466, 29.495100
123, 877, 30.321671, 31.788292
120, 880, 30.595697, 30.079046
123, 877, 30.903929, 31.766800
118, 882, 31.249659, 32.758869
119, 881, 31.521086, 31.531826
119, 881, 31.801355, 32.787048
115, 885, 32.018833, 31.028759
111, 889, 32.232121, 31.893833
107, 893, 32.425533, 30.848555
104, 896, 32.621746, 31.002663
103, 897, 32.849171, 32.862957
102, 898, 33.070625, 32.837643
102, 898, 33.295773, 33.653423
101, 899, 33.521679, 34.214130
104, 896, 33.724567, 34.175892
105, 895, 33.914116, 34.130112
106, 894, 34.113907, 35.266479
107, 893, 34.279663, 33.554794
104, 896, 34.449303, 34.260143
102, 898, 34.602886, 33.730270
99, 901, 34.753357, 33.358578
94, 906, 34.933151, 34.072510
94, 906, 35.120625, 34.930801
89, 911, 35.316151, 34.980518
89, 911, 35.530521, 36.437588
89, 911, 35.746635, 37.044216
92, 908, 35.945007, 37.340508
96, 904, 36.124702, 37.639011
101, 899, 36.289536, 38.061836
106, 894, 36.425758, 37.914764
111, 889, 36.535145, 37.772358
115, 885, 36.627792, 37.809223
121, 879, 36.688469, 37.315762
123, 877, 36.714375, 36.152004
123, 877, 36.736942, 36.053677
128, 872, 36.737328, 35.850662
130, 870, 36.722729, 35.450436
132, 868, 36.732231, 37.017464
137, 863, 36.725208, 37.076740
140, 860, 36.719635, 37.677952
146, 854, 36.709694, 38.538303
156, 844, 36.686131, 39.295696
162, 838, 36.625019, 38.384811
167, 833, 36.569019, 39.292892
176, 824, 36.448544, 37.459091
179, 821, 36.336273, 37.934734
187, 813, 36.156105, 35.544292
189, 811, 35.987488, 35.852421
197, 803, 35.781132, 34.882549
203, 797, 35.593040, 36.253086
210, 790, 35.375729, 35.550587
215, 785, 35.166107, 36.175060
227, 773, 34.932358, 36.335793
231, 769, 34.698544, 36.794731
239, 761, 34.413940, 34.592628
252, 748, 34.103928, 34.689648
258, 742, 33.800701, 35.249352
265, 735, 33.468903, 33.931633
273, 727, 33.130379, 34.223770
281, 719, 32.743160, 32.451656
291, 709, 32.375797, 33.723801
294, 706, 31.998453, 32.625675
296, 704, 31.633566, 32.656708
298, 702, 31.245663, 30.834341
301, 699, 30.872679, 31.044891
304, 696, 30.486620, 29.849285
306, 694, 30.107082, 29.620075
308, 692, 29.731222, 29.128117
310, 690, 29.364014, 28.898113
315, 685, 28.993971, 28.466259
317, 683, 28.631004, 28.374407
321, 679, 28.292578, 29.230621
326, 674, 27.935555, 28.278831
330, 670, 27.590199, 28.518694
338, 662, 27.215731, 27.439829
344, 656, 26.837080, 27.227179
349, 651, 26.417227, 24.921627
351, 649, 26.032360, 26.060032
352, 648, 25.647141, 25.084389
351, 649, 25.284573, 24.984407
352, 648, 24.912527, 23.787004
356, 644, 24.547440, 23.704660
362, 638, 24.187429, 24.052364
365, 635, 23.842997, 24.424467
364, 636, 23.513105, 24.193718
366, 634, 23.186443, 23.591837
372, 628, 22.846470, 23.130314
377, 623, 22.489138, 22.077713
377, 623, 22.153606, 22.317858
376, 624, 21.833044, 21.991072
377, 623, 21.504204, 21.368628
382, 618, 21.171934, 20.572037
384, 616, 20.830168, 19.732882
381, 619, 20.523643, 20.178232
384, 616, 20.209829, 19.421965
389, 611, 19.891598, 19.170414
390, 610, 19.599922, 19.728617
387, 613, 19.308981, 18.702782
394, 606, 19.005693, 18.444916
391, 609, 18.726959, 18.313654
392, 608, 18.458372, 18.258249
397, 603, 18.192114, 18.472477
402, 598, 17.942175, 19.448763
407, 593, 17.682249, 18.985493
416, 584, 17.395136, 18.489161
422, 578, 17.107246, 18.793060
432, 568, 16.778381, 17.435186
439, 561, 16.430370, 16.786329
447, 553, 16.060305, 16.121458
449, 551, 15.681072, 14.920226
454, 546, 15.284498, 13.780574
451, 549, 14.899642, 12.932693
451, 549, 14.516273, 12.052277
449, 551, 14.182990, 13.165870
452, 548, 13.857193, 13.190712
451, 549, 13.561757, 13.769716
452, 548, 13.279664, 13.640230
454, 546, 13.013453, 14.213533
454, 546, 12.750416, 13.580109
456, 544, 12.507794, 14.385809
460, 540, 12.237021, 12.997297
464, 536, 11.966242, 12.783635
466, 534, 11.699372, 12.636893
470, 530, 11.392710, 10.563997
472, 528, 11.081707, 9.772658
475, 525, 10.782507, 10.104178
479, 521, 10.476638, 9.699347
483, 517, 10.173370, 9.548541
488, 512, 9.873808, 9.810095
495, 505, 9.568037, 9.809675
497, 503, 9.259495, 9.225275
500, 500, 8.958929, 9.378892
505, 495, 8.653964, 9.148260
507, 493, 8.340075, 8.189125
509, 491, 8.046141, 8.690356
510, 490, 7.763183, 8.585674
510, 490, 7.467002, 7.129053
509, 491, 7.184729, 6.931739
507, 493, 6.901516, 6.034853
505, 495, 6.633303, 5.504876
505, 495, 6.385337, 5.737039
503, 497, 6.157130, 5.790152
502, 498, 5.940496, 5.766379
505, 495, 5.734223, 6.149601
507, 493, 5.535472, 6.254416
510, 490, 5.334161, 6.290034
518, 482, 5.088640, 6.431532
525, 475, 4.804417, 5.563923
532, 468, 4.513433, 4.961623
537, 463, 4.139486, 3.704212
539, 461, 3.782385, 2.649184
541, 459, 3.494893, 2.691879
541, 459, 3.228964, 1.851836
542, 458, 2.974216, 1.836574
544, 456, 2.731502, 2.145081
541, 459, 2.507745, 2.066550
539, 461, 2.303337, 2.237806
539, 461, 2.101973, 1.924453
537, 463, 1.914598, 1.757597
538, 462, 1.747751, 2.389980
537, 463, 1.596093, 2.539619
537, 463, 1.447156, 2.415981
537, 463, 1.284792, 1.827717
539, 461, 1.134943, 1.728552
539, 461, 0.983111, 1.299054
542, 458, 0.810282, 0.441703
543, 457, 0.644747, 0.419949
545, 455, 0.465925, -0.029691
551, 449, 0.286922, 0.552407
556, 444, 0.096506, 0.320127
559, 441, -0.099435, 0.250639
566, 434, -0.312608, -0.045196
571, 429, -0.533552, -0.060641
574, 426, -0.759911, -0.448495
580, 420, -0.992366, -0.321856
584, 416, -1.227493, -0.514043
585, 415, -1.478989, -1.802924
587, 413, -1.718753, -1.519953
584, 416, -1.966540, -3.066690
583, 417, -2.185736, -2.284400
582, 418, -2.400747, -3.151207
578, 422, -2.592271, -2.955862
575, 425, -2.770683, -3.396295
571, 429, -2.933945, -3.862236
566, 434, -3.078604, -3.949521
564, 436, -3.200081, -3.702584
561, 439, -3.313695, -4.140615
558, 442, -3.388885, -2.753840
557, 443, -3.463644, -3.094402
559, 441, -3.534675, -2.878382
561, 439, -3.608079, -2.956335
564, 436, -3.690465, -2.875192
568, 432, -3.788750, -3.277548
572, 428, -3.904407, -3.875337
576, 424, -4.034269, -4.137896
578, 422, -4.171758, -4.648268
583, 417, -4.314034, -4.524249
583, 417, -4.459358, -4.937530
585, 415, -4.599726, -4.580023
586, 414, -4.755161, -5.642740
586, 414, -4.881763, -4.587555
586, 414, -5.018772, -5.691310
586, 414, -5.109324, -3.634043
586, 414, -5.228904, -5.393485
587, 413, -5.314082, -3.682910
588, 412, -5.438077, -5.708442
587, 413, -5.529290, -4.489810
587, 413, -5.626035, -4.986651
587, 413, -5.726732, -5.521366
590, 410, -5.832720, -5.607877
591, 409, -5.948658, -6.070239
595, 405, -6.069852, -6.100261
596, 404, -6.191843, -6.286160
599, 401, -6.334427, -7.152113
599, 401, -6.469291, -7.147044
600, 400, -6.601995, -7.319762
599, 401, -6.735696, -7.762761
598, 402, -6.855452, -7.535419
598, 402, -6.971129, -7.677920
597, 403, -7.060650, -6.737652
598, 402, -7.144842, -6.562190
600, 400, -7.226728, -6.392608
604, 396, -7.304191, -5.820004
604, 396, -7.383795, -5.966312
607, 393, -7.473478, -6.205864
607, 393, -7.573390, -6.908258
607, 393, -7.682100, -7.677667
612, 388, -7.796990, -7.440501
614, 386, -7.911970, -7.533772
615, 385, -8.030499, -7.796542
620, 380, -8.163109, -8.070282
623, 377, -8.295904, -7.784524
627, 373, -8.446457, -8.400253
628, 372, -8.604568, -9.177970
629, 371, -8.762860, -8.917274
631, 369, -8.907703, -8.829645
633, 367, -9.064034, -9.471032
633, 367, -9.207644, -9.267727
634, 366, -9.355652, -9.544829
635, 365, -9.494505, -9.359028
636, 364, -9.620297, -8.906140
637, 363, -9.745955, -9.134130
638, 362, -9.879712, -9.571714
642, 358, -10.025284, -10.027334
639, 361, -10.165434, -10.502332
636, 364, -10.297513, -10.875671
639, 361, -10.436913, -11.270601
640, 360, -10.551844, -10.148538
636, 364, -10.662862, -10.881647
633, 367, -10.769417, -11.579170
637, 363, -10.883615, -11.527785
640, 360, -11.007290, -11.940286
633, 367, -11.084600, -10.840209
638, 362, -11.176394, -10.982290
639, 361, -11.262798, -10.752604
644, 356, -11.319015, -8.799954
647, 353, -11.413440, -10.378695
646, 354, -11.504202, -10.547915
650, 350, -11.609601, -10.903375
654, 346, -11.732965, -11.424589
656, 344, -11.856510, -11.381743
656, 344, -11.989790, -12.169377
656, 344, -12.120623, -12.534750
658, 342, -12.247623, -12.332472
658, 342, -12.380502, -12.963067
655, 345, -12.504532, -13.466372
652, 348, -12.601656, -12.885215
652, 348, -12.701625, -13.217691
654, 346, -12.793937, -12.633769
658, 342, -12.897799, -12.770947
657, 343, -12.989393, -12.582683
656, 344, -13.068794, -12.388042
658, 342, -13.164094, -13.146690
663, 337, -13.257209, -12.543602
666, 334, -13.359802, -12.698294
666, 334, -13.470187, -13.383183
667, 333, -13.572768, -13.066754
670, 330, -13.695127, -13.792080
676, 324, -13.820621, -13.522393
682, 318, -13.965842, -13.681720
688, 312, -14.119606, -13.714769
692, 308, -14.290598, -14.141408
697, 303, -14.482487, -14.930794
700, 300, -14.680363, -15.098286
703, 297, -14.872200, -14.879839
705, 295, -15.074069, -15.599484
707, 293, -15.276865, -15.889163
708, 292, -15.483377, -16.361383
710, 290, -15.671437, -15.737171
707, 293, -15.869750, -16.986361
704, 296, -16.038061, -16.542027
691, 309, -16.173748, -17.057791
681, 319, -16.292316, -17.395388
667, 333, -16.342573, -17.704948
652, 348, -16.329229, -18.148354
639, 361, -16.268766, -18.145403
623, 377, -16.144228, -18.318573
612, 388, -16.028444, -17.840015
598, 402, -15.894030, -18.484533
587, 413, -15.734136, -18.623640
573, 427, -15.530864, -18.198769
557, 443, -15.279389, -17.738426
544, 456, -14.994143, -17.232224
533, 467, -14.668223, -16.131123
521, 479, -14.285678, -14.298676
514, 486, -13.912178, -14.834723
504, 496, -13.504424, -13.862087
492, 508, -13.086895, -14.335133
481, 519, -12.640922, -13.262850
470, 530, -12.199744, -14.016344
461, 539, -11.727320, -12.732718
447, 553, -11.236201, -12.625299
440, 560, -10.699886, -11.719519
432, 568, -10.128254, -10.770129
427, 573, -9.534450, -9.003781
422, 578, -8.949370, -8.467102
421, 579, -8.362062, -6.920702
422, 578, -7.796423, -6.354504
420, 580, -7.259804, -6.733547
418, 582, -6.743126, -6.707922
417, 583, -6.246231, -6.532219
412, 588, -5.756293, -6.223964
409, 591, -5.250884, -5.283828
406, 594, -4.771572, -5.093747
402, 598, -4.282768, -4.033452
400, 600, -3.795332, -3.079628
397, 603, -3.308745, -2.517005
396, 604, -2.844460, -2.577080
390, 610, -2.383706, -2.351190
389, 611, -1.929258, -1.670509
385, 615, -1.461596, -0.360475
382, 618, -0.995959, 0.309976
381, 619, -0.548867, 0.314391
380, 620, -0.117097, 0.560769
378, 622, 0.313459, 1.198037
378, 622, 0.734997, 1.981392
380, 620, 1.128639, 1.896892
377, 623, 1.512831, 1.978277
374, 626, 1.895122, 2.353296
376, 624, 2.236883, 1.708472
367, 633, 2.588791, 1.604356
363, 637, 2.937627, 1.734859
362, 638, 3.285915, 2.473433
355, 645, 3.660227, 3.203646
351, 649, 4.066076, 5.152345
350, 650, 4.455791, 5.604742
348, 652, 4.851189, 6.638754
345, 655, 5.249063, 7.271221
343, 657, 5.625720, 7.062516
347, 653, 5.973427, 7.144682
342, 658, 6.308052, 6.663415
334, 666, 6.652947, 6.693786
332, 668, 6.993706, 7.036448
330, 670, 7.306013, 6.176047
326, 674, 7.634075, 7.225315
320, 680, 7.966022, 7.220669
316, 684, 8.293133, 7.028124
311, 689, 8.642639, 8.365086
312, 688, 8.990900, 9.299980
