motor_front,motor_back,pitch_filter,pitch_raw
382, 618, 19.375223, 20.099365
382, 618, 19.158083, 19.191236
383, 617, 18.925684, 18.528906
387, 613, 18.694038, 18.032467
388, 612, 18.467573, 17.965385
394, 606, 18.239445, 18.266211
400, 600, 18.005241, 18.290991
400, 600, 17.786150, 18.312143
403, 597, 17.562944, 18.083094
406, 594, 17.336710, 17.866709
411, 589, 17.105844, 17.850618
418, 582, 16.871775, 18.040785
426, 574, 16.631783, 18.436060
433, 567, 16.386656, 18.439573
436, 564, 16.148811, 18.572184
442, 558, 15.894234, 17.977255
444, 556, 15.614048, 16.521811
444, 556, 15.332338, 15.675157
445, 555, 15.037834, 14.589581
444, 556, 14.741693, 13.552020
441, 559, 14.453296, 12.764794
438, 562, 14.154938, 11.184855
435, 565, 13.868411, 10.644694
434, 566, 13.594853, 10.327688
434, 566, 13.338237, 10.601913
434, 566, 13.102183, 11.078857
436, 564, 12.908042, 12.857983
438, 562, 12.730561, 13.643777
442, 558, 12.562232, 14.184502
446, 554, 12.398726, 14.521039
452, 548, 12.225560, 14.652536
458, 542, 12.044209, 14.638075
468, 532, 11.843426, 14.586535
476, 524, 11.623662, 14.364742
483, 517, 11.393063, 14.133357
489, 511, 11.143729, 13.545341
495, 505, 10.856846, 11.848878
495, 505, 10.559616, 10.706379
495, 505, 10.253583, 9.509309
495, 505, 9.941401, 8.403872
494, 506, 9.624511, 7.359860
495, 505, 9.302630, 6.454156
498, 502, 8.996034, 6.712184
499, 501, 8.709416, 7.222520
504, 496, 8.436834, 7.896519
508, 492, 8.176544, 8.480589
513, 487, 7.926078, 9.136625
517, 483, 7.674451, 9.109344
522, 478, 7.418216, 8.795383
525, 475, 7.156743, 8.282628
529, 471, 6.883630, 7.755190
532, 468, 6.598091, 6.775747
534, 466, 6.309022, 6.322196
537, 463, 6.016245, 5.836016
540, 460, 5.720866, 5.463719
543, 457, 5.425533, 5.182002
544, 456, 5.139068, 4.956985
547, 453, 4.852756, 4.803668
551, 449, 4.567960, 4.653697
552, 448, 4.290419, 4.438478
551, 449, 4.022802, 4.223639
551, 449, 3.766558, 4.078632
549, 451, 3.517269, 3.552325
547, 453, 3.280298, 3.275358
546, 454, 3.045940, 2.885695
544, 456, 2.825751, 2.531399
543, 457, 2.615970, 2.380579
541, 459, 2.416466, 2.219379
540, 460, 2.231361, 2.282911
541, 459, 2.052580, 2.226049
544, 456, 1.871532, 2.083975
544, 456, 1.697376, 1.995125
546, 454, 1.514759, 1.504468
548, 452, 1.331779, 1.284442
550, 450, 1.145152, 0.931603
551, 449, 0.956044, 0.590067
551, 449, 0.774074, 0.364390
551, 449, 0.591805, -0.071189
550, 450, 0.414420, -0.260143
551, 449, 0.239609, -0.505627
551, 449, 0.069490, -0.806014
553, 447, -0.104526, -0.998296
553, 447, -0.270229, -0.898454
556, 444, -0.428493, -0.549943
559, 441, -0.581311, -0.160236
561, 439, -0.727980, 0.030109
562, 438, -0.871169, 0.113916
564, 436, -1.023730, -0.597105
565, 435, -1.179543, -0.912403
568, 432, -1.344680, -1.410632
573, 427, -1.518376, -1.531754
574, 426, -1.689938, -1.530036
577, 423, -1.860901, -1.560680
578, 422, -2.029829, -1.758221
577, 423, -2.197535, -2.219357
577, 423, -2.362013, -2.513769
575, 425, -2.523728, -3.052610
573, 427, -2.675904, -3.212607
576, 424, -2.828177, -3.234025
574, 426, -2.963352, -2.941758
576, 424, -3.098724, -2.914804
577, 423, -3.227592, -2.843524
580, 420, -3.359052, -2.886413
581, 419, -3.488639, -2.936329
585, 415, -3.622451, -3.038239
586, 414, -3.760958, -3.278221
590, 410, -3.902836, -3.310782
592, 408, -4.055558, -3.829655
597, 403, -4.213998, -3.955672
598, 402, -4.378766, -4.320706
600, 400, -4.543894, -4.477186
601, 399, -4.711723, -4.964439
601, 399, -4.886103, -5.605453
601, 399, -5.060935, -6.134565
599, 401, -5.228969, -6.508339
599, 401, -5.396620, -6.746983
601, 399, -5.557312, -6.712787
601, 399, -5.707634, -6.566071
601, 399, -5.838037, -5.890328
601, 399, -5.954674, -5.426651
604, 396, -6.072890, -5.404920
604, 396, -6.182287, -5.201920
606, 394, -6.293665, -5.290784
607, 393, -6.404328, -5.449902
607, 393, -6.515192, -5.684961
609, 391, -6.628391, -5.867710
608, 392, -6.742107, -6.222210
611, 389, -6.862560, -6.447409
612, 388, -6.994194, -7.110408
613, 387, -7.128891, -7.511183
611, 389, -7.256988, -7.840431
611, 389, -7.386052, -8.121317
612, 388, -7.515794, -8.357896
614, 386, -7.645501, -8.421314
617, 383, -7.775810, -8.212828
615, 385, -7.895123, -8.229871
615, 385, -8.002332, -8.045931
616, 384, -8.110020, -8.259360
613, 387, -8.212458, -8.582557
613, 387, -8.310397, -8.616602
613, 387, -8.408005, -8.859225
610, 390, -8.494746, -8.814827
611, 389, -8.579659, -8.869318
610, 390, -8.651649, -8.607239
612, 388, -8.720057, -8.404465
613, 387, -8.786721, -8.230303
616, 384, -8.872100, -7.993461
620, 380, -8.990728, -7.869980
623, 377, -9.073573, -8.097897
629, 371, -9.196324, -8.654106
633, 367, -9.317572, -8.930356
634, 366, -9.445108, -9.410363
637, 363, -9.588524, -10.117469
642, 358, -9.758320, -10.180674
644, 356, -9.911293, -10.467861
645, 355, -10.065065, -10.297583
645, 355, -10.197587, -10.028766
648, 352, -10.322018, -9.833137
648, 352, -10.435454, -9.544613
651, 349, -10.554580, -9.621915
652, 348, -10.683636, -10.252869
654, 346, -10.819591, -10.712566
657, 343, -10.968609, -11.236148
657, 343, -11.114429, -11.557785
656, 344, -11.250494, -11.451077
655, 345, -11.372357, -11.075371
656, 344, -11.487597, -10.991531
655, 345, -11.596658, -11.008508
656, 344, -11.700464, -11.052952
656, 344, -11.805518, -11.328291
657, 343, -11.917848, -11.883348
658, 342, -12.034963, -12.181839
658, 342, -12.159989, -12.769480
659, 341, -12.288074, -13.136890
660, 340, -12.412402, -13.242284
660, 340, -12.522861, -12.708481
661, 339, -12.622016, -12.324903
663, 337, -12.717202, -12.134606
662, 338, -12.812205, -12.403489
662, 338, -12.909097, -12.818102
660, 340, -13.003446, -13.196025
660, 340, -13.095146, -13.204865
660, 340, -13.181240, -12.995178
660, 340, -13.252090, -12.571546
662, 338, -13.319592, -12.375723
661, 339, -13.388390, -12.607991
662, 338, -13.468594, -13.223484
663, 337, -13.548232, -13.370874
664, 336, -13.630592, -13.562798
665, 335, -13.714083, -13.650612
664, 336, -13.790364, -13.508782
665, 335, -13.870179, -13.802426
664, 336, -13.952594, -14.291176
665, 335, -14.041804, -14.645297
666, 334, -14.130358, -14.807261
668, 332, -14.219234, -14.715734
668, 332, -14.290494, -13.857660
671, 329, -14.360228, -13.645262
674, 326, -14.442077, -13.951997
675, 325, -14.532373, -14.502361
678, 322, -14.630284, -14.741426
679, 321, -14.729171, -14.815371
682, 318, -14.829046, -14.666043
683, 317, -14.930784, -14.808508
686, 314, -15.034974, -14.738157
686, 314, -15.141668, -15.173981
687, 313, -15.250681, -15.360758
689, 311, -15.360001, -15.384991
689, 311, -15.455549, -15.001447
690, 310, -15.544485, -14.767611
690, 310, -15.629501, -14.731181
689, 311, -15.710136, -14.901987
688, 312, -15.787380, -14.954352
689, 311, -15.864226, -15.063897
689, 311, -15.942526, -15.370250
689, 311, -16.022114, -15.668035
688, 312, -16.108059, -16.266523
685, 315, -16.184462, -16.403255
683, 317, -16.261814, -16.874399
681, 319, -16.337606, -17.346819
677, 323, -16.403175, -17.588472
672, 328, -16.459532, -17.983946
670, 330, -16.502665, -17.868885
666, 334, -16.535120, -17.947496
665, 335, -16.556387, -17.696150
665, 335, -16.568935, -17.183680
666, 334, -16.570786, -16.394640
667, 333, -16.562597, -15.832092
668, 332, -16.557665, -15.817905
666, 334, -16.547407, -15.893434
665, 335, -16.542898, -16.268438
663, 337, -16.535252, -16.547726
660, 340, -16.526205, -16.954596
654, 346, -16.505629, -17.118885
647, 353, -16.478662, -17.665524
641, 359, -16.440285, -18.020123
631, 369, -16.380680, -18.223120
620, 380, -16.288252, -17.991539
608, 392, -16.165949, -18.009624
595, 405, -16.013121, -18.010286
581, 419, -15.831895, -18.284157
567, 433, -15.624956, -18.515718
554, 446, -15.381358, -17.966059
542, 458, -15.093773, -16.881687
531, 469, -14.770125, -15.874880
525, 475, -14.418621, -14.641484
516, 484, -14.042807, -13.780832
510, 490, -13.645754, -12.603250
505, 495, -13.248883, -12.429789
499, 501, -12.852818, -12.391828
495, 505, -12.467812, -12.541595
487, 513, -12.090777, -13.093206
484, 516, -11.736896, -13.893592
481, 519, -11.393496, -13.922029
480, 520, -11.056711, -13.538801
481, 519, -10.724759, -12.834154
480, 520, -10.392881, -12.124551
482, 518, -10.060323, -10.978865
483, 517, -9.735416, -10.532027
481, 519, -9.413553, -10.149856
481, 519, -9.094018, -9.755975
479, 521, -8.786042, -9.445337
480, 520, -8.477171, -8.613699
480, 520, -8.170434, -7.990241
481, 519, -7.866680, -7.208027
479, 521, -7.556791, -6.393571
476, 524, -7.237918, -5.668688
472, 528, -6.905631, -4.893116
466, 534, -6.573851, -4.813791
460, 540, -6.242056, -4.923346
455, 545, -5.914069, -5.138541
449, 551, -5.589494, -5.221195
447, 553, -5.261724, -4.620963
444, 556, -4.923043, -3.990612
442, 558, -4.590842, -3.387943
440, 560, -4.263204, -3.055415
439, 561, -3.944544, -2.981885
436, 564, -3.641886, -3.333433
432, 568, -3.339741, -3.584197
431, 569, -3.060429, -3.745919
429, 571, -2.788258, -3.722436
424, 576, -2.512764, -3.705311
422, 578, -2.247203, -3.725909
419, 581, -1.977829, -3.322860
417, 583, -1.705986, -3.053578
416, 584, -1.436514, -2.599601
413, 587, -1.168916, -2.363980
409, 591, -0.890790, -1.806736
407, 593, -0.601155, -0.725009
405, 595, -0.301949, 0.050777
403, 597, -0.000924, 0.511655
398, 602, 0.311368, 1.097694
395, 605, 0.626511, 1.552628
389, 611, 0.954255, 2.118406
385, 615, 1.279401, 2.195704
383, 617, 1.596975, 2.194932
378, 622, 1.910327, 2.204806
374, 626, 2.216908, 2.034929
369, 631, 2.520348, 1.933315
368, 632, 2.812554, 1.981792
370, 630, 3.093254, 2.163261
370, 630, 3.361340, 2.259645
365, 635, 3.639316, 2.657298
360, 640, 3.923043, 3.060002
360, 640, 4.195972, 3.016990
357, 643, 4.474146, 3.637316
356, 644, 4.747028, 3.972177
356, 644, 5.025522, 4.924883
356, 644, 5.327235, 6.601160
352, 648, 5.650523, 7.044651
344, 656, 6.020981, 7.494489
340, 660, 6.336377, 7.445875
340, 660, 6.666563, 6.940470
338, 662, 6.970160, 6.603499
330, 670, 7.247561, 6.502747
320, 680, 7.553494, 6.359414
312, 688, 7.851301, 6.475323
306, 694, 8.156163, 6.575438
300, 700, 8.478375, 7.184082
300, 700, 8.797296, 7.804970
299, 701, 9.154139, 10.493946
306, 694, 9.506651, 12.064342
314, 686, 9.841788, 13.490506
317, 683, 10.173436, 14.491131
321, 679, 10.489255, 14.911397
323, 677, 10.772354, 14.474464
319, 681, 11.034307, 13.473105
316, 684, 11.264051, 11.985435
312, 688, 11.466249, 10.556959
309, 691, 11.651343, 9.721778
306, 694, 11.848200, 10.326495
303, 697, 12.058590, 11.100070
306, 694, 12.270342, 12.086774
306, 694, 12.492890, 13.182916
308, 692, 12.717945, 14.200953
311, 689, 12.955999, 15.747892
311, 689, 13.182269, 15.795060
312, 688, 13.387916, 15.439267
310, 690, 13.577164, 14.695704
305, 695, 13.754793, 13.937393
300, 700, 13.916546, 13.066566
298, 702, 14.059995, 11.993926
293, 707, 14.209710, 12.034560
293, 707, 14.361919, 12.466063
293, 707, 14.520638, 13.238262
293, 707, 14.689749, 14.015722
292, 708, 14.877677, 15.244110
287, 713, 15.071913, 15.396819
289, 711, 15.254281, 15.548160
284, 716, 15.441848, 15.430940
282, 718, 15.617229, 15.205964
283, 717, 15.783914, 15.194916
282, 718, 15.945156, 15.115405
281, 719, 16.105480, 15.425397
276, 724, 16.281626, 15.800301
269, 731, 16.476137, 16.219460
269, 731, 16.685276, 17.366056
264, 736, 16.911894, 17.570177
262, 738, 17.126738, 17.714289
259, 741, 17.333742, 17.482290
257, 743, 17.534342, 17.305138
251, 749, 17.731293, 16.726252
242, 758, 17.946873, 16.771173
234, 766, 18.176632, 16.978199
228, 772, 18.417959, 17.391977
230, 770, 18.654169, 17.925375
234, 766, 18.893122, 19.107235
229, 771, 19.144915, 19.665916
227, 773, 19.399733, 20.133957
226, 774, 19.652079, 20.539246
232, 768, 19.880589, 20.800846
236, 764, 20.098595, 21.396534
235, 765, 20.309431, 21.454615
232, 768, 20.524574, 21.740961
236, 764, 20.722279, 21.988403
243, 757, 20.890535, 21.922359
241, 759, 21.058023, 22.072567
234, 766, 21.232002, 21.857430
230, 770, 21.403843, 21.564857
233, 767, 21.546764, 20.934834
233, 767, 21.682770, 20.836035
227, 773, 21.828316, 20.799000
226, 774, 21.983543, 21.475206
233, 767, 22.118294, 21.898306
235, 765, 22.256855, 22.709343
231, 769, 22.409187, 23.293652
233, 767, 22.568560, 24.152914
243, 757, 22.693287, 24.136761
241, 759, 22.813395, 24.147200
240, 760, 22.932901, 24.120300
243, 757, 23.032881, 23.968922
248, 752, 23.114616, 24.001680
248, 752, 23.191528, 23.789936
244, 756, 23.269615, 23.523531
247, 753, 23.331928, 23.360472
252, 748, 23.377289, 23.407583
255, 745, 23.423412, 24.009180
253, 747, 23.480413, 24.287096
252, 748, 23.542789, 24.665081
255, 745, 23.597109, 24.729475
252, 748, 23.653452, 24.585087
244, 756, 23.711327, 23.657379
237, 763, 23.776159, 23.126675
232, 768, 23.844997, 22.710012
230, 770, 23.907742, 22.418600
227, 773, 23.978724, 22.483732
226, 774, 24.067484, 23.321140
224, 776, 24.172861, 24.164816
230, 770, 24.270081, 24.803293
234, 766, 24.356194, 25.188959
231, 769, 24.455763, 25.664726
229, 771, 24.545956, 25.144024
235, 765, 24.609640, 24.835295
236, 764, 24.655149, 24.249893
228, 772, 24.718454, 24.044785
226, 774, 24.775633, 23.494076
230, 770, 24.814222, 23.460175
230, 770, 24.858355, 23.692732
223, 777, 24.930761, 24.334898
223, 777, 25.013561, 24.742769
226, 774, 25.093410, 25.264688
228, 772, 25.178835, 25.995481
225, 775, 25.273455, 26.215015
221, 779, 25.371986, 26.368731
221, 779, 25.467556, 26.441681
222, 778, 25.558779, 26.640675
219, 781, 25.651815, 26.490278
214, 786, 25.756273, 26.541193
216, 784, 25.844913, 26.342510
216, 784, 25.928886, 26.296928
205, 795, 26.034578, 26.012447
201, 799, 26.144938, 26.011831
206, 794, 26.225477, 25.475481
198, 802, 26.325420, 25.485668
193, 807, 26.435051, 25.474180
203, 797, 26.528076, 26.353083
201, 799, 26.628239, 26.638546
197, 803, 26.747393, 27.303665
208, 792, 26.832340, 27.438063
208, 792, 26.922560, 27.962563
210, 790, 27.010683, 28.257660
219, 781, 27.066406, 28.067278
215, 785, 27.127165, 27.970003
213, 787, 27.182035, 27.532335
213, 787, 27.226465, 27.135723
206, 794, 27.267508, 25.933584
199, 801, 27.311703, 25.330032
197, 803, 27.350368, 24.784645
194, 806, 27.394905, 24.654280
189, 811, 27.454214, 24.904600
189, 811, 27.542637, 26.561337
189, 811, 27.647125, 27.595612
188, 812, 27.765867, 28.369673
189, 811, 27.888683, 29.019104
191, 809, 28.006998, 29.473822
188, 812, 28.139769, 30.037104
193, 807, 28.254656, 30.180929
194, 806, 28.363626, 30.329395
197, 803, 28.460077, 30.364597
206, 794, 28.532227, 30.625702
204, 796, 28.616211, 31.271505
218, 782, 28.661205, 31.577400
222, 778, 28.697008, 31.749899
225, 775, 28.719641, 31.643063
237, 763, 28.699741, 31.105062
234, 766, 28.651152, 29.247063
238, 762, 28.579630, 28.507990
248, 752, 28.466608, 27.722471
247, 753, 28.360538, 27.664518
256, 744, 28.233543, 27.594414
270, 730, 28.083307, 28.057522
279, 721, 27.937767, 29.336710
288, 712, 27.790894, 30.209120
303, 697, 27.616997, 30.712660
319, 681, 27.411901, 30.943838
326, 674, 27.193621, 30.706579
329, 671, 26.945717, 29.078714
336, 664, 26.666178, 27.963291
344, 656, 26.354200, 26.753597
346, 654, 26.027622, 25.523262
341, 659, 25.705666, 24.582062
343, 657, 25.373140, 23.402235
344, 656, 25.042498, 23.348974
351, 649, 24.643347, 24.190605
354, 646, 24.332529, 24.547531
359, 641, 24.026567, 24.898104
361, 639, 23.711628, 25.346434
364, 636, 23.383205, 25.557413
366, 634, 23.123695, 25.540722
371, 629, 22.815285, 24.435213
373, 627, 22.465656, 23.277548
368, 632, 22.148331, 21.284430
369, 631, 21.853537, 20.913885
374, 626, 21.510662, 20.886324
376, 624, 21.228016, 21.557434
376, 624, 20.945757, 21.426285
380, 620, 20.667027, 21.491951
388, 612, 20.378479, 20.777058
400, 600, 20.001152, 20.457787
406, 594, 19.695295, 20.480532
408, 592, 19.406773, 20.185856
408, 592, 19.129829, 19.967833
408, 592, 18.848433, 19.070858
405, 595, 18.575529, 18.239805
400, 600, 18.302502, 16.996086
398, 602, 18.011292, 15.101683
392, 608, 17.741379, 14.643146
389, 611, 17.496040, 14.701171
385, 615, 17.276890, 14.990768
387, 613, 17.079941, 15.836792
386, 614, 16.926111, 17.446312
389, 611, 16.784878, 18.029451
389, 611, 16.661377, 18.707796
394, 606, 16.535604, 19.020020
400, 600, 16.402346, 19.310949
407, 593, 16.254124, 19.146589
412, 588, 16.094028, 18.753277
417, 583, 15.912816, 18.165506
420, 580, 15.717735, 17.395683
422, 578, 15.509346, 16.611853
428, 572, 15.265251, 15.053544
431, 569, 15.005614, 14.228848
435, 565, 14.740576, 13.823929
437, 563, 14.468360, 13.066642
441, 559, 14.193800, 12.724980
442, 558, 13.906029, 11.773764
444, 556, 13.620274, 11.610058
447, 553, 13.340755, 11.459267
452, 548, 13.069916, 11.807657
456, 544, 12.805233, 12.134398
462, 538, 12.565068, 13.544429
468, 532, 12.330826, 14.177788
474, 526, 12.101635, 14.739190
479, 521, 11.875817, 15.036328
483, 517, 11.649164, 14.987576
483, 517, 11.412399, 14.000571
485, 515, 11.165390, 13.081727
488, 512, 10.899965, 12.030169
489, 511, 10.624418, 11.009594
491, 509, 10.343281, 10.302254
496, 504, 10.054093, 9.798438
503, 497, 9.756566, 9.786039
511, 489, 9.451965, 9.862924
519, 481, 9.138444, 9.874285
527, 473, 8.814137, 9.772869
535, 465, 8.481614, 9.562298
542, 458, 8.124660, 8.625095
547, 453, 7.758176, 8.004483
554, 446, 7.378147, 7.267195
556, 444, 6.994685, 6.486091
558, 442, 6.609679, 5.850907
557, 443, 6.230757, 5.053752
558, 442, 5.863221, 4.859406
558, 442, 5.509120, 4.683223
555, 445, 5.177479, 4.486447
553, 447, 4.866698, 4.433486
551, 449, 4.578911, 4.468709
548, 452, 4.313141, 4.602862
545, 455, 4.071743, 4.680388
543, 457, 3.844514, 4.651683
538, 462, 3.641544, 4.618715
536, 464, 3.448018, 4.208781
537, 463, 3.255060, 3.958313
539, 461, 3.061287, 3.650373
536, 464, 2.875365, 3.206886
540, 460, 2.680226, 2.870165
542, 458, 2.477767, 2.223352
545, 455, 2.272668, 1.988442
549, 451, 2.057523, 1.580438
550, 450, 1.834376, 0.938691
555, 445, 1.598067, 0.242008
556, 444, 1.343306, -0.988628
559, 441, 1.090091, -1.211662
560, 440, 0.842108, -1.310524
561, 439, 0.601085, -1.337638
564, 436, 0.368206, -1.166144
566, 434, 0.147925, -0.717950
566, 434, -0.054800, -0.327994
568, 432, -0.247031, 0.039931
567, 433, -0.424052, 0.221012
566, 434, -0.587316, 0.376729
568, 432, -0.747971, 0.272646
566, 434, -0.899034, 0.251860
566, 434, -1.042462, 0.225773
567, 433, -1.181607, 0.253278
568, 432, -1.313430, 0.265544
568, 432, -1.448308, -0.117256
570, 430, -1.591829, -0.544357
571, 429, -1.742158, -1.157333
574, 426, -1.901943, -1.604914
576, 424, -2.073127, -2.228968
578, 422, -2.248549, -2.547044
582, 418, -2.433694, -2.971220
585, 415, -2.618811, -2.969283
587, 413, -2.805970, -3.239446
589, 411, -2.996166, -3.502972
592, 408, -3.188859, -3.642380
596, 404, -3.390136, -3.941883
599, 401, -3.591198, -4.057126
602, 398, -3.791590, -4.007248
605, 395, -3.990728, -4.005647
608, 392, -4.192196, -4.156915
608, 392, -4.389091, -4.428108
611, 389, -4.584438, -4.507765
612, 388, -4.777281, -4.651952
613, 387, -4.967109, -4.853396
615, 385, -5.151061, -4.760442
617, 383, -5.330342, -4.745481
619, 381, -5.510065, -4.933015
619, 381, -5.683253, -4.908398
621, 379, -5.859722, -5.304216
620, 380, -6.029271, -5.456705
619, 381, -6.203640, -6.339242
619, 381, -6.382593, -6.974918
615, 385, -6.546979, -7.196321
615, 385, -6.711078, -7.685918
616, 384, -6.871562, -7.724565
617, 383, -7.030703, -7.925054
617, 383, -7.187796, -8.119075
618, 382, -7.333790, -7.864550
618, 382, -7.473701, -7.886662
616, 384, -7.598735, -7.639700
619, 381, -7.721175, -7.507341
621, 379, -7.845847, -7.644964
621, 379, -7.963603, -7.492785
626, 374, -8.093758, -7.661737
627, 373, -8.213044, -7.401987
631, 369, -8.336733, -7.327996
631, 369, -8.457187, -7.385125
631, 369, -8.575930, -7.585007
629, 371, -8.690747, -7.938890
629, 371, -8.803597, -8.357613
629, 371, -8.931642, -9.361821
628, 372, -9.061583, -9.800789
627, 373, -9.191270, -10.139206
629, 371, -9.320032, -10.354321
629, 371, -9.444179, -10.386329
629, 371, -9.555039, -9.954391
630, 370, -9.661306, -9.821895
629, 371, -9.750412, -9.448703
632, 368, -9.842971, -9.398190
632, 368, -9.929235, -9.248993
633, 367, -10.019160, -9.497359
636, 364, -10.122115, -9.957035
639, 361, -10.224455, -9.830359
642, 358, -10.334886, -10.022977
645, 355, -10.443810, -9.782495
643, 357, -10.542216, -9.719983
649, 351, -10.654230, -9.855390
647, 353, -10.764386, -10.185009
648, 352, -10.883741, -10.886398
646, 354, -11.006570, -11.682399
644, 356, -11.131406, -12.285641
642, 358, -11.259637, -13.033550
641, 359, -11.381816, -13.133267
640, 360, -11.486823, -12.789331
641, 359, -11.584706, -12.536852
640, 360, -11.667768, -12.128223
642, 358, -11.742933, -11.762085
641, 359, -11.812665, -11.736287
641, 359, -11.881614, -11.707195
644, 356, -11.951907, -11.626049
648, 352, -12.030720, -11.713209
650, 350, -12.116452, -11.982714
657, 343, -12.235559, -12.011236
659, 341, -12.361809, -12.289293
658, 342, -12.467877, -11.814585
663, 337, -12.577951, -11.435964
668, 332, -12.695844, -11.289617
669, 331, -12.810219, -11.325526
666, 334, -12.922163, -12.070069
667, 333, -13.056710, -13.272035
666, 334, -13.187434, -13.682954
669, 331, -13.323206, -13.812037
669, 331, -13.449375, -13.614657
669, 331, -13.570210, -13.637388
668, 332, -13.684904, -13.783526
668, 332, -13.798676, -14.129713
668, 332, -13.909639, -14.296930
673, 327, -14.030008, -14.247481
679, 321, -14.155777, -13.791445
683, 317, -14.275266, -13.126982
692, 308, -14.418214, -13.231072
697, 303, -14.577943, -13.522121
698, 302, -14.746983, -14.343787
696, 304, -14.902029, -14.498569
695, 305, -15.054413, -14.811619
697, 303, -15.214912, -15.379499
700, 300, -15.386010, -15.665101
702, 298, -15.556667, -15.933654
701, 299, -15.719940, -16.187788
698, 302, -15.870495, -16.375999
695, 305, -16.008961, -16.881752
688, 312, -16.122442, -17.023882
683, 317, -16.224333, -17.631191
673, 327, -16.294237, -17.793791
664, 336, -16.333805, -18.025351
655, 345, -16.346642, -18.396494
641, 359, -16.322309, -18.847235
626, 374, -16.255630, -19.126013
609, 391, -16.138968, -19.341990
589, 411, -15.965445, -19.284626
574, 426, -15.750802, -19.323202
560, 440, -15.494699, -18.923084
550, 450, -15.211759, -18.618822
537, 463, -14.878090, -17.144690
522, 478, -14.494451, -16.290083
510, 490, -14.071024, -15.416369
503, 497, -13.640510, -15.087166
496, 504, -13.203592, -14.868289
487, 513, -12.747045, -14.024825
480, 520, -12.276493, -13.402095
471, 529, -11.794200, -12.984612
460, 540, -11.297076, -12.641188
450, 550, -10.791876, -12.549856
439, 561, -10.266612, -12.074836
429, 571, -9.728294, -11.819281
417, 583, -9.174396, -11.448155
411, 589, -8.600866, -10.166698
407, 593, -8.026045, -9.114642
405, 595, -7.429164, -6.750031
406, 594, -6.841667, -5.566540
409, 591, -6.272271, -4.429831
409, 591, -5.708004, -3.241342
406, 594, -5.164152, -3.032275
406, 594, -4.653252, -3.349347
400, 600, -4.169303, -4.317513
393, 607, -3.699874, -4.961675
384, 616, -3.251663, -6.241611
378, 622, -2.806937, -6.292695
370, 630, -2.363298, -6.527146
366, 634, -1.905087, -5.376163
362, 638, -1.438187, -4.267789
358, 642, -0.930270, -1.512361
362, 638, -0.430647, 0.017969
363, 637, 0.069132, 1.417493
363, 637, 0.593937, 3.963541
370, 630, 1.087840, 5.018592
374, 626, 1.563058, 5.990469
373, 627, 2.041032, 7.200615
376, 624, 2.487676, 7.421009
378, 622, 2.888671, 6.664517
373, 627, 3.266323, 5.584888
369, 631, 3.616382, 4.700015
367, 633, 3.919295, 2.854015
365, 635, 4.200781, 2.155287
362, 638, 4.479818, 2.158520
354, 646, 4.780554, 2.823205
356, 644, 5.069024, 3.153600
356, 644, 5.364446, 4.365263
351, 649, 5.672743, 5.017327
351, 649, 5.970383, 5.277576
355, 645, 6.250696, 5.941803
354, 646, 6.526168, 6.313446
349, 651, 6.829257, 7.546588
344, 656, 7.148300, 8.335090
345, 655, 7.457560, 8.889776
341, 659, 7.770946, 9.182765
327, 673, 8.100503, 8.642979
323, 677, 8.404091, 7.483193
322, 678, 8.696321, 7.373078
316, 684, 8.996620, 7.549632
305, 695, 9.346888, 9.138499
297, 703, 9.714624, 9.787674
293, 707, 10.089062, 10.365214
291, 709, 10.453583, 10.456349
288, 712, 10.806898, 10.434594
286, 714, 11.156180, 10.832784
288, 712, 11.493040, 11.414101
291, 709, 11.816159, 12.146986
294, 706, 12.134508, 13.381552
297, 703, 12.435576, 13.790208
299, 701, 12.722071, 14.252491
301, 699, 12.990334, 14.260985
301, 699, 13.240344, 14.054859
296, 704, 13.483291, 13.488765
288, 712, 13.729593, 13.021983
280, 720, 13.981688, 12.600987
271, 729, 14.239231, 12.060382
266, 734, 14.500883, 12.297312
262, 738, 14.789805, 13.491066
262, 738, 15.083025, 14.570968
263, 737, 15.381539, 15.678189
262, 738, 15.702836, 17.639414
265, 735, 16.008604, 18.183702
264, 736, 16.309662, 18.675409
265, 735, 16.595665, 18.668425
264, 736, 16.866241, 18.593016
264, 736, 17.116619, 18.309486
263, 737, 17.355503, 18.115040
260, 740, 17.590286, 17.821205
253, 747, 17.816031, 17.122950
248, 752, 18.037008, 16.706301
242, 758, 18.270626, 16.158249
237, 763, 18.537676, 16.327007
233, 767, 18.838020, 17.181444
234, 766, 19.166891, 18.163408
237, 763, 19.436302, 20.147894
243, 757, 19.713461, 21.761036
249, 751, 19.987408, 22.924587
249, 751, 20.310715, 23.276827
250, 750, 20.539858, 22.946409
250, 750, 20.735619, 22.095110
247, 753, 20.933462, 20.813274
247, 753, 21.121923, 19.847456
241, 759, 21.290228, 19.523348
235, 765, 21.421350, 19.605680
231, 769, 21.570196, 19.807880
225, 775, 21.742800, 20.812899
222, 778, 21.927896, 21.344728
219, 781, 22.111645, 22.321608
223, 777, 22.288326, 22.843594
225, 775, 22.460548, 23.466837
220, 780, 22.651897, 24.192642
214, 786, 22.863916, 24.704802
217, 783, 23.054321, 24.608660
220, 780, 23.221575, 24.403820
206, 794, 23.420137, 24.339497
205, 795, 23.600262, 23.747536
209, 791, 23.753901, 23.307533
201, 799, 23.920160, 23.219477
195, 805, 24.099054, 23.297113
